2	1
1	1
1	1
1	1
1	2
1	2
1	1
1	1
1	2
1	1
1	1
1	1
1	1
1	4
1	2
1	1
1	5
1	2
1	1
99	46
1	1
1	1
1	1
1	1
1	2
1	1
1	1
2	2
1	1
1	1
1	2
1	2
1	1
1	1
21	14
1	2
1	2
1	1
1	2
2	1
2	1
1	1
1	1
2	1
1	3
2	1
6	2
1	1
3	3
1	1
1	1
1	2
1	1
1	3
1	1
1	1
1	1
1	1
1	2
1	2
1	2
1	1
1	1
1	2
1	1
1	2
1	1
1	2
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	2
1	1
1	1
1	1
1	1
145	84
1	10
1	1
1	1
1	1
1	2
1	1
1	1
1	3
81	56
1	1
1	1
143	38
120	16
109	21
1	2
169	46
2	3
189	463
25	1
1	2
15	8
93	89
1	3
48	73
1	1
1	1
2	2
101	38
1	1
1	1
1	3
1	1
1	1
1	1
1	1
1	1
23	1
1	1
11	3
1	5
1	1
1	1
1	3
1	2
1	1
213	93
1	1
1	1
1	2
1	2
1	3
1	2
1	3
1	2
216	234
2	1
320	153
1	2
1	2
