1	1
1	2
1	1
1	1
2	1
2	2
14	2
1	2
1	1
1	1
2	1
2	2
14	2
7	23
99	72
1	1
1	2
1	2
1	1
1	1
3	1
2	1
9	1
2	1
1	1
1	2
1	1
320	314
9	3
216	163
2	1
2	2
2	1
1	2
1	2
1	1
1	1
16	1
20	1
213	124
1	1
8	1
1	1
1	2
1	2
6	5
11	5
2	1
2	3
23	20
2	1
5	9
1	1
3	1
1	1
1	1
1	1
1	1
1	1
1	1
101	59
27	2
8	1
2	1
2	1
2	3
7	1
16	6
1	1
1	1
1	2
3	1
48	29
3	1
93	45
15	2
1	1
2	1
3	1
2	1
2	3
7	1
25	16
189	113
2	2
1	1
169	90
2	4
7	2
109	58
120	75
143	85
2	1
81	57
1	1
1	1
1	1
2	1
24	2
145	98
5	2
1	2
1	1
1	1
1	2
1	1
4	1
1	1
2	5
1	1
1	1
14	23
1	1
3	1
1	1
30	20
6	11
2	3
1	1
1	1
2	1
1	1
1	1
24	19
2	1
1	1
2	1
1	1
21	7
1	1
2	1
2	2
