.js	2313
.c	2143
.cc	1981
.h	1686
.html	757
.py	671
.gyp	285
.markdown	184
.md	178
.1	125
.3	91
.json	76
.pem	76
.sh	75
.gypi	66
.bat	65
.pl	61
.status	60
.txt	49
.gitignore	33
.mk	24
.png	24
.tar	22
.cpp	21
.in	19
.com	19
.cmake	18
.ec	15
.hex	12
.npmignore	12
.wxs	10
.xml	9
.m4	9
.opt	9
.yml	8
.wixproj	8
.stdout	8
.S	8
.pyt	7
.ss	7
.mailmap	7
.css	6
.patch	6
.gitmodules	6
.a	6
.am	5
.pod	5
.lua	5
.jpg	5
.plist	5
.LIB	5
.txt"	4
.ac	4
.cmd	4
.cnf	4
.rtf	4
.srl	4
.in1	4
.in0	4
.rc	3
.sln	3
.hpp	3
.s	3
.golden	3
.doc	2
.CV	2
.sub	2
.guess	2
.NONPORTABLE	2
.bmp	2
.chromium	2
.ASN1	2
.WinCE	2
.printvars	2
.ttf	2
.ini	2
.strings	2
.dsp	2
.dsw	2
.gnu	2
.Borland	2
.spec	2
.out	2
.m	2
.gencc	2
.Watcom	2
.tests	2
.bin	2
.ico	2
.hqx	2
.mar	2
.crt	2
.asm	1
.SSLeay	1
.sha1	1
.gcc	1
.W64	1
.bc	1
.OS2	1
.doxy	1
.xib	1
.msvc	1
.pch	1
.gz	1
.aandMingw32?	1
.xs	1
.W32	1
.xclangspec	1
.key	1
.NW	1
.lis	1
.pm	1
.p7s	1
.num	1
.p7m	1
.mul	1
.WCE	1
.p7c	1
.ext	1
.mm	1
.saves	1
.win32	1
.d	1
.gitattributes	1
.hpux10-cc	1
.MacOS	1
.pbfilespec	1
.shared	1
.rnd	1
.DJGPP	1
.RootCerts	1
.TXT	1
.VMS	1
.ENGINE	1
.fre	1
.org	1
.dif	1
.crl	1
.lnx	1
.README	1
.sol	1
