91	3
91	8
91	1
91	8
91	1
108	4
2	20
5	31
210	89
106	108
106	108
105	61
104	20
104	36
104	31
203	121
103	1
103	2
103	10
104	9
106	22
106	22
103	15
103	15
103	7
104	12
9	10
103	3
105	1
103	16
103	2
103	2
103	3
103	2
103	33
103	46
103	19
103	1
103	28
103	27
103	16
103	5
103	25
101	3
101	18
102	3
203	42
202	10
98	28
98	16
98	7
98	7
99	8
99	10
98	3
100	74
99	16
98	2
99	65
98	1
99	65
100	23
100	30
98	3
1	4
98	4
98	11
98	2
98	6
97	21
97	8
95	10
95	10
95	8
95	7
95	13
95	3
95	4
95	7
96	12
106	31
106	32
95	2
95	2
95	2
95	12
94	16
94	2
94	2
95	9
94	9
94	1
94	3
94	20
94	6
94	26
94	2
94	5
94	1
94	2
2	9
94	3
94	8
94	8
94	10
94	7
112	11
112	10
94	5
95	16
94	1
95	6
95	7
94	14
94	1
94	16
94	9
94	2
94	16
94	3
94	13
94	1
94	5
94	3
94	3
92	7
92	1
92	10
92	3
