63	8
188	8
20	1
229	1
227	1
218	1
3	1
2	1
2	1
16	1
8	1
8	1
17	1
3	1
19	1
2	1
2	1
21	1
4	1
1	1
2	1
3	1
1	1
1	1
3	1
1	1
2	1
3	1
2	1
2	1
17	1
168	2
2	1
1	1
2	1
19	1
2	1
3	1
1	1
4	1
1	1
11	1
2	1
16	1
12	1
18	1
14	1
1	1
17	1
1	1
15	1
1	1
3	1
1	1
1	1
3	1
2	1
2	1
2	1
3	1
2	1
3	1
11	1
1	1
10	1
4	1
8	1
2	1
1	1
3	1
2	1
1	1
2	1
1	1
2	1
1	1
47	1
4	1
53	1
2	1
1	1
11	1
2	1
7	1
1	1
2	1
4	1
1	1
44	1
2	1
1	1
1	1
2	1
1	1
2	1
12	1
18	1
17	1
2	1
1	1
7	1
3	1
2	1
1	1
6	1
2	1
6	2
1	1
1	1
1	1
8	1
13	1
28	1
1	1
3	1
2	1
2	1
2	1
3	1
4	1
9	1
7	1
1	1
1	1
1	1
2	1
39	1
1	1
2	1
4	1
5	1
38	2
42	1
384	2
6	1
262	2
487	2
604	14
196	2
196	2
131	5
38	1
2	1
153	3
373	30
234	35
43	2
43	2
63	1
570	17
54	1
45	1
25	1
106	4
5	1
77	1
34	1
73	53
89	76
149	26
55	23
463	382
74	3
77	3
247	3
94	3
16	1
137	3
160	3
2	1
9	23
348	2
354	1
18	1
