1	2
1	2
1	2
1	2
1	2
1	3
1	9
1	2
1	1
3	131
128	23
1	4
1	1
1	1
1	6
1	2
1	2
2	91
1	72
1	7
1	1
1	1
1	72
1	3
1	7
1	4
2	92
1	4
1	1
1	2
1	2
1	3
2	84
2	84
2	8
1	7
1	28
1	1
1	7
1	74
1	3
1	3
1	2
1	2
1	15
1	6
2	30
1	2
1	55
1	2
1	9
5	15
1	7
1	8
1	5
1	7
1	13
2	241
1	39
1	1
1	1
1	2
2	18
1	3
6	23
2	4
4	3
2	9
1	6
1	1
1	1
1	1
1	22
2	32
3	55
4	220
4	218
4	218
1	31
1	51
1	43
1	35
2	32
1	24
2	64
1	19
4	44
1	30
1	28
1	105
1	19
1	18
1	52
1	36
1	36
1	26
1	24
1	44
1	67
1	45
1	19
1	19
1	17
1	24
1	22
1	43
1	29
1	10
1	38
1	58
1	9
1	9
1	9
1	13
1	61
1	39
1	30
1	36
1	58
1	13
1	19
1	64
1	55
1	47
1	28
1	10
1	61
1	36
1	38
1	16
1	14
1	39
1	9
1	33
1	18
1	30
1	37
1	41
1	128
1	96
1	2
1	4
1	5
1	2
1	5
1	1
1	1
12	292
2	6
10	457
3	1
1	10
1	1
1	12
1	1
1	1
1	14
2	314
1	19
266	30
1	7
1	18
1	8
4	163
2	85
5	194
1	11
1	11
1	1
1	2
1	2
1	3
1	1
1	1
1	2
1	1
1	4
1	1
2	10
1	8
1	2
6	124
1	7
1	8
2	135
1	5
1	20
1	6
1	46
1	1
1	3
1	6
1	59
1	4
2	2
1	29
1	1
1	45
6	100
1	1
1	25
265	30
1	1
265	30
1	1
1	1
1	16
6	113
1	2
1	8
1	2
1	3
1	3
2	90
1	4
2	51
1	3
1	1
1	12
1	58
1	8
1	74
1	1
1	75
1	74
1	74
1	29
5	85
1	2
1	2
1	1
1	57
1	1
1	10
1	1
3	142
1	5
1	1
1	1
2	98
1	2
1	10
1	17
1	1
1	1
1	2
1	1
1	7
1	1
1	4
3	108
1	1
1	1
1	2
266	30
1	10
1	5
1	2
1	1
1	2
1	18
1	5
1	4
1	4
1	4
1	4
1	1
1	21
1	3
1	5
2	108
1	5
1	7
1	5
1	4
1	6
1	1
1	1
1	1
1	17
1	34
1	4
1	1
1	31
1	16
1	1
152	23
1	2
1	3
1	1
1	7
2	107
1	3
1	2
1	7
1	7
1	7
2	73
1	58
1	10
1	50
1	3
1	9
1	2
1	5
1	7
1	11
2	81
1	3
1	1
1	12
1	126
1	8
1	8
1	2
1	2
1	1
1	10
1	60
1	1
3	55
1	3
1	2
1	5
1	5
1	22
1	7
1	3
2	3
1	41
2	7
1	1
1	6
1	2
2	43
1	2
1	4
2	11
1	3
