1	3
1	8
1	1
1	8
1	1
37	4
40	89
40	108
40	108
40	61
1	20
40	36
40	31
84	121
1	1
1	2
39	10
39	9
39	22
39	22
1	15
1	15
1	7
1	12
39	3
2	1
1	16
39	2
1	2
1	3
1	2
1	33
39	46
1	19
39	1
1	28
39	27
1	16
39	5
39	25
1	3
1	18
1	3
83	42
83	10
38	28
1	16
1	7
1	7
1	8
38	10
38	3
38	74
1	16
1	2
38	65
1	1
38	65
1	23
38	30
38	3
1	4
38	11
1	2
1	6
38	21
1	8
1	10
1	10
38	8
2	7
38	13
38	3
1	4
1	7
38	12
1	31
38	32
1	2
1	2
1	2
1	12
1	16
1	2
38	2
38	9
1	9
1	1
1	3
1	20
1	6
38	26
38	2
1	5
1	1
1	2
1	3
1	8
1	8
1	10
1	7
38	11
38	10
1	5
38	16
38	1
1	6
38	7
38	14
1	1
1	16
1	9
1	2
1	16
1	3
1	13
1	1
38	5
3	3
3	3
37	7
1	1
1	10
37	3
