8cfbeed27ab	01	1	1	0	0	0	0
a30839576c6	01	675	616	59	8	2	0
69b122a6422	17	2	1	1	0	0	0
855b1c98caf	01	4	2	2	1	0	0
ea4dc7d4442	03	62	30	32	1	0	0
0339446cf73	06	3	3	0	1	0	0
0a22ed4cc8d	05	141	73	68	1	0	0
f769d133b76	00	35	26	9	2	0	0
ac2857b12cd	05	1621	1603	18	14	9	0
8cfbeed27ab	01	1	1	0	0	0	0
a30839576c6	01	675	616	59	8	2	0
69b122a6422	17	2	1	1	0	0	0
855b1c98caf	01	4	2	2	1	0	0
ea4dc7d4442	03	62	30	32	1	0	0
0339446cf73	06	3	3	0	1	0	0
0a22ed4cc8d	05	141	73	68	1	0	0
f769d133b76	00	35	26	9	2	0	0
ac2857b12cd	05	1621	1603	18	14	9	0
