3a08b7c3e0b	17	101	68	33	1	0	0
8032a210250	20	93	72	21	1	0	0
70dafa7b624	18	13	13	0	2	0	0
e17c5a72b23	05	43	32	11	2	0	0
2ff29cc7e35	05	28	8	20	1	0	0
13a992b1c2e	18	6	3	3	1	0	0
743a009bad6	21	92	40	52	2	0	0
2fd7ee12d9e	23	42	40	2	2	1	0
aab126bb060	23	3	3	0	1	0	0
3a08b7c3e0b	17	101	68	33	1	0	0
8032a210250	20	93	72	21	1	0	0
70dafa7b624	18	13	13	0	2	0	0
e17c5a72b23	05	43	32	11	2	0	0
2ff29cc7e35	05	28	8	20	1	0	0
13a992b1c2e	18	6	3	3	1	0	0
743a009bad6	21	92	40	52	2	0	0
2fd7ee12d9e	23	42	40	2	2	1	0
aab126bb060	23	3	3	0	1	0	0
bae019f1824	23	77	77	0	1	1	0
832ec1cd507	21	68	68	0	2	1	0
96b166f291e	21	5	3	2	1	0	0
e2f2a202791	21	6	3	3	1	0	0
37d3c56c0b7	21	102	102	0	3	2	0
abe02553f22	22	14	10	4	1	0	0
67e9298fb65	01	12	10	2	1	0	0
198ed0bd0da	01	6	4	2	1	0	0
549be1caa84	01	2	1	1	1	0	0
7bd6e333182	01	4	3	1	1	0	0
cb1646f44eb	05	13	10	3	3	0	0
876d3bd85aa	00	16	9	7	2	0	0
dce35146e0e	03	166	161	5	4	2	0
6f40abe2d44	18	44	41	3	2	1	0
3c649703c71	01	2	1	1	1	0	0
a15c44b1756	22	28	24	4	1	0	0
8aac118b69a	05	18	14	4	3	0	0
155df9ca765	23	29	27	2	1	0	0
a60f67192fe	20	2	1	1	1	0	0
3a08b7c3e0b	17	101	68	33	1	0	0
8032a210250	20	93	72	21	1	0	0
70dafa7b624	18	13	13	0	2	0	0
e17c5a72b23	05	43	32	11	2	0	0
2ff29cc7e35	05	28	8	20	1	0	0
13a992b1c2e	18	6	3	3	1	0	0
743a009bad6	21	92	40	52	2	0	0
2fd7ee12d9e	23	42	40	2	2	1	0
aab126bb060	23	3	3	0	1	0	0
bae019f1824	23	77	77	0	1	1	0
832ec1cd507	21	68	68	0	2	1	0
96b166f291e	21	5	3	2	1	0	0
e2f2a202791	21	6	3	3	1	0	0
37d3c56c0b7	21	102	102	0	3	2	0
abe02553f22	22	14	10	4	1	0	0
67e9298fb65	01	12	10	2	1	0	0
198ed0bd0da	01	6	4	2	1	0	0
549be1caa84	01	2	1	1	1	0	0
7bd6e333182	01	4	3	1	1	0	0
cb1646f44eb	05	13	10	3	3	0	0
876d3bd85aa	00	16	9	7	2	0	0
dce35146e0e	03	166	161	5	4	2	0
6f40abe2d44	18	44	41	3	2	1	0
3c649703c71	01	2	1	1	1	0	0
a15c44b1756	22	28	24	4	1	0	0
8aac118b69a	05	18	14	4	3	0	0
155df9ca765	23	29	27	2	1	0	0
a60f67192fe	20	2	1	1	1	0	0
