372a2f56bed	10	2	1	1	1	0	0
afb488db868	20	1	0	1	1	0	0
813114dab05	23	3	1	2	2	0	1
fe6d5be6b40	13	7	6	1	1	0	0
709fc160e52	19	169	167	2	6	0	0
419f18d2e24	20	127	89	38	12	0	0
1293f0a228a	00	73	51	22	2	0	0
add955e6b83	23	24	12	12	10	0	0
5962dbef49a	19	563	404	159	17	0	0
b1e9d330aa6	00	2	1	1	1	0	0
42df679c458	00	280	74	206	4	0	0
2593c141315	23	301	169	132	4	1	0
b6559553a42	00	2588	8	2580	33	0	23
e67db0191db	01	2	1	1	1	0	0
c4f6c22c203	01	4	2	2	1	0	0
0d051238be2	20	13	12	1	2	1	0
a1b2875afd9	00	6	2	4	1	0	0
fbff7054a47	00	54	44	10	4	0	0
5845a6bcd5b	21	69	4	65	9	0	1
6a68d646297	21	9	5	4	1	0	0
1a4a1895789	22	21	21	0	2	0	0
6462519d3cb	09	65	42	23	2	0	0
bdc2ea4d52b	08	16	8	8	3	0	0
7b4a540422f	08	3	2	1	1	0	0
4809c7aa4f8	08	21	11	10	2	0	0
e9ca7b9d8de	22	140	99	41	2	0	0
57ed3daebfe	00	144	91	53	4	0	0
f2a78de6ec1	23	185	101	84	20	0	0
979d0ca874d	19	35	25	10	2	0	0
de312cfd7c2	17	23	9	14	1	0	0
51b6b6844e9	22	366	183	183	24	0	0
7c3c51b8ff3	20	6	4	2	1	0	0
f9ce97084cb	21	786	430	356	44	7	0
9b8837b3554	21	8	6	2	3	0	0
a054f8eb295	10	18	18	0	6	0	0
81a9739108b	18	163	139	24	5	3	0
807acf7f987	04	2	1	1	1	0	0
07184265062	00	6	4	2	1	0	0
e643fe4c4b7	01	10	2	8	2	0	0
372a2f56bed	10	2	1	1	1	0	0
afb488db868	20	1	0	1	1	0	0
813114dab05	23	3	1	2	2	0	1
fe6d5be6b40	13	7	6	1	1	0	0
709fc160e52	19	169	167	2	6	0	0
419f18d2e24	20	127	89	38	12	0	0
1293f0a228a	00	73	51	22	2	0	0
add955e6b83	23	24	12	12	10	0	0
5962dbef49a	19	563	404	159	17	0	0
b1e9d330aa6	00	2	1	1	1	0	0
42df679c458	00	280	74	206	4	0	0
2593c141315	23	301	169	132	4	1	0
b6559553a42	00	2588	8	2580	33	0	23
e67db0191db	01	2	1	1	1	0	0
