e04c8a8ee40	13	28	17	11	2	0	0
c3aae9cf957	14	37	37	0	2	0	0
e8f80bf479d	13	81	77	4	2	0	0
615d809ac68	14	5	5	0	2	0	0
77a776da901	08	16	10	6	1	0	0
0a9930a230c	19	9	7	2	1	0	0
f1fba8d1f5e	14	17	14	3	2	0	0
e04c8a8ee40	13	28	17	11	2	0	0
c3aae9cf957	14	37	37	0	2	0	0
e8f80bf479d	13	81	77	4	2	0	0
615d809ac68	14	5	5	0	2	0	0
77a776da901	08	16	10	6	1	0	0
0a9930a230c	19	9	7	2	1	0	0
f1fba8d1f5e	14	17	14	3	2	0	0
e04c8a8ee40	13	28	17	11	2	0	0
c3aae9cf957	14	37	37	0	2	0	0
e8f80bf479d	13	81	77	4	2	0	0
615d809ac68	14	5	5	0	2	0	0
77a776da901	08	16	10	6	1	0	0
0a9930a230c	19	9	7	2	1	0	0
f1fba8d1f5e	14	17	14	3	2	0	0
