Commit ID 	 Time 	 LOCChanged 	 LOCADD 	 LOCRem 	 Totalfiles 	 Filesadd 	 Filesrem 
456dafc3c68	08	12	5	7	1	0	0
cf89beec6f7	08	146	48	98	1	0	0
897208e06db	09	46	25	21	1	0	0
b869797a2de	10	17	5	12	1	0	0
f89a7185b7f	04	5	3	2	1	0	0
972465a3b05	12	16	7	9	1	0	0
24ba9fdec8c	10	110	54	56	1	0	0
488b74d68bc	08	14	14	0	1	0	0
bc764f3dffe	08	14	7	7	1	0	0
2ba96451a9b	15	33	22	11	2	0	0
839bf025a8c	09	140	65	75	7	0	0
a2fcc477725	14	70	70	0	1	1	0
483edbdf1ae	15	37	18	19	1	0	0
cacd651ec69	15	32	16	16	1	0	0
8abb73ef58c	09	40	19	21	1	0	0
b869797a2de	10	17	5	12	1	0	0
f89a7185b7f	04	5	3	2	1	0	0
972465a3b05	12	16	7	9	1	0	0
24ba9fdec8c	10	110	54	56	1	0	0
488b74d68bc	08	14	14	0	1	0	0
bc764f3dffe	08	14	7	7	1	0	0
2ba96451a9b	15	33	22	11	2	0	0
839bf025a8c	09	140	65	75	7	0	0
a2fcc477725	14	70	70	0	1	1	0
483edbdf1ae	15	37	18	19	1	0	0
cacd651ec69	15	32	16	16	1	0	0
8abb73ef58c	09	40	19	21	1	0	0
