20a7088d9c6	20	477	356	121	50	0	0
1c031c84d25	20	205	172	33	16	0	0
0308ad2ce53	21	2	1	1	1	0	0
69904c8a783	21	68	45	23	10	0	0
9d9ed61c5a9	14	491	269	222	24	1	0
e46cbaa06d6	07	2	1	1	1	0	0
a5f1307e453	07	10	5	5	1	0	0
ce112c27c63	22	1071	921	150	30	2	0
28eee0adb78	09	2	1	1	1	0	0
20a7088d9c6	20	477	356	121	50	0	0
1c031c84d25	20	205	172	33	16	0	0
0308ad2ce53	21	2	1	1	1	0	0
69904c8a783	21	68	45	23	10	0	0
9d9ed61c5a9	14	491	269	222	24	1	0
e46cbaa06d6	07	2	1	1	1	0	0
a5f1307e453	07	10	5	5	1	0	0
ce112c27c63	22	1071	921	150	30	2	0
28eee0adb78	09	2	1	1	1	0	0
35b9580cd84	22	150	149	1	5	0	0
a0a180a0adb	23	8	1	7	1	0	0
42b93437102	23	38	18	20	8	0	0
d2f2a32b897	22	14	8	6	1	0	0
6e1eac744b0	09	20	15	5	2	0	0
269de79fbfd	02	1	1	0	1	0	0
20a7088d9c6	20	477	356	121	50	0	0
1c031c84d25	20	205	172	33	16	0	0
0308ad2ce53	21	2	1	1	1	0	0
69904c8a783	21	68	45	23	10	0	0
9d9ed61c5a9	14	491	269	222	24	1	0
e46cbaa06d6	07	2	1	1	1	0	0
a5f1307e453	07	10	5	5	1	0	0
ce112c27c63	22	1071	921	150	30	2	0
28eee0adb78	09	2	1	1	1	0	0
35b9580cd84	22	150	149	1	5	0	0
a0a180a0adb	23	8	1	7	1	0	0
42b93437102	23	38	18	20	8	0	0
d2f2a32b897	22	14	8	6	1	0	0
6e1eac744b0	09	20	15	5	2	0	0
269de79fbfd	02	1	1	0	1	0	0
