c8ef97e4d9e	20	290	8	282	5	0	3
1425ccd1b2b	19	167	167	0	2	1	0
91586661c98	20	72	50	22	3	0	0
0fef2500900	02	48	48	0	2	1	0
03bae7bded4	22	2	0	2	1	0	0
6e689ece467	17	61	61	0	3	1	0
4ef2a5a6720	21	103	102	1	5	2	0
c8ef97e4d9e	20	290	8	282	5	0	3
1425ccd1b2b	19	167	167	0	2	1	0
91586661c98	20	72	50	22	3	0	0
0fef2500900	02	48	48	0	2	1	0
03bae7bded4	22	2	0	2	1	0	0
6e689ece467	17	61	61	0	3	1	0
4ef2a5a6720	21	103	102	1	5	2	0
a96d6603b3b	09	81	79	2	2	1	0
61baefce1e8	00	50	49	1	2	1	0
c8ef97e4d9e	20	290	8	282	5	0	3
1425ccd1b2b	19	167	167	0	2	1	0
91586661c98	20	72	50	22	3	0	0
0fef2500900	02	48	48	0	2	1	0
03bae7bded4	22	2	0	2	1	0	0
6e689ece467	17	61	61	0	3	1	0
4ef2a5a6720	21	103	102	1	5	2	0
a96d6603b3b	09	81	79	2	2	1	0
61baefce1e8	00	50	49	1	2	1	0
