Commit ID 	 Time 	 LOCChanged 	 LOCADD 	 LOCRem 	 Totalfiles 	 Filesadd 	 Filesrem 
b7c23ac3f5e	04	1110	603	507	11	0	0
e505a1215c5	01	640	640	0	7	5	0
ac1da4b4073	16	41	40	1	3	1	0
a66e45693ce	22	40	20	20	1	0	0
52b9ede6dbc	05	12	10	2	1	0	0
1efac74958c	00	21	15	6	2	0	0
8275d7cd346	13	54	24	30	2	0	0
d75c338dd6e	18	976	932	44	13	2	1
9eaf2329e7d	03	35	30	5	4	0	0
6d75c06e642	00	2	1	1	1	0	0
f1762ff815d	08	70	70	0	8	5	0
e41e078159e	12	70	39	31	1	0	0
e4bca198431	12	4	4	0	1	0	0
ddbaeef1b36	02	1	1	0	1	0	0
3c7200ff669	03	2	1	1	0	0	0
952bbb86b5c	03	2	1	1	0	0	0
a904d123061	02	2	1	1	1	0	0
5908bdab9a8	02	2	1	1	1	0	0
c14c445cb69	12	6	4	2	1	0	0
d9eb64928ec	12	6	4	2	1	0	0
3aa5cfde105	14	18	7	11	1	0	0
71009ad3fe3	00	2	1	1	1	0	0
352b8c3ad5d	20	28	15	13	1	0	0
554b02a14c0	20	484	259	225	1	0	0
1191ca052fb	06	60	45	15	1	0	0
72262060dbe	13	823	823	0	3	3	0
ab5c0dd63ea	23	834	833	1	6	3	0
874dd590cf3	20	22	8	14	2	0	0
874dd590cf3	20	22	8	14	2	0	0
874dd590cf3	20	22	8	14	2	0	0
874dd590cf3	20	22	8	14	2	0	0
fcfe820481f	13	4	2	2	1	0	0
16b0a3393ec	13	3	2	1	1	0	0
857975d5e7e	04	1	0	1	1	0	0
c7c904b1fc8	15	4	2	2	1	0	0
03e9f84933f	19	63	8	55	11	0	0
7fd5a4d096a	15	2	1	1	1	0	0
c2d32f4c0e6	02	2	1	1	1	0	0
68bfa91af70	20	9	8	1	2	0	0
31ce34887fc	05	66	62	4	5	0	0
caca4f33aad	05	4	2	2	1	0	0
70ea5bac431	19	3	1	2	1	0	0
a226be4f76b	01	268	216	52	8	0	0
3595139b51d	18	2	1	1	1	0	0
21265e20d3b	02	2	1	1	1	0	0
d70e6491ae2	21	1	1	0	1	0	0
e62d5964def	21	6	3	3	1	0	0
6d842897c59	21	55	5	50	19	0	0
30701d6e747	23	52	34	18	2	0	0
dc3c2d12c85	09	2	1	1	1	0	0
95dcd11dde4	09	10	8	2	1	0	0
9b09c9eedd7	09	100	99	1	4	1	0
086d4ccace1	09	48	45	3	3	1	0
0004ffa5da1	09	2	1	1	1	0	0
e9459036713	09	2	1	1	1	0	0
c9644fbd7c7	09	10	8	2	1	0	0
774b28fde70	16	6	4	2	2	0	0
6af8788f3ee	03	7	4	3	1	0	0
aca275f58db	22	6	3	3	1	0	0
c4379a5554e	03	6	3	3	1	0	0
2322580dfbe	03	2	1	1	1	0	0
38106da7cdd	16	6	2	4	1	0	0
827b2a9b0b2	00	58	29	29	2	0	0
c78678b081d	00	58	29	29	2	0	0
642945cc00c	06	5	0	5	1	0	0
5e3ca981556	19	24	13	11	1	0	0
874dd590cf3	20	22	8	14	2	0	0
fcfe820481f	13	4	2	2	1	0	0
16b0a3393ec	13	3	2	1	1	0	0
857975d5e7e	04	1	0	1	1	0	0
c7c904b1fc8	15	4	2	2	1	0	0
03e9f84933f	19	63	8	55	11	0	0
7fd5a4d096a	15	2	1	1	1	0	0
c2d32f4c0e6	02	2	1	1	1	0	0
68bfa91af70	20	9	8	1	2	0	0
31ce34887fc	05	66	62	4	5	0	0
caca4f33aad	05	4	2	2	1	0	0
70ea5bac431	19	3	1	2	1	0	0
a226be4f76b	01	268	216	52	8	0	0
3595139b51d	18	2	1	1	1	0	0
21265e20d3b	02	2	1	1	1	0	0
d70e6491ae2	21	1	1	0	1	0	0
e62d5964def	21	6	3	3	1	0	0
6d842897c59	21	55	5	50	19	0	0
30701d6e747	23	52	34	18	2	0	0
dc3c2d12c85	09	2	1	1	1	0	0
95dcd11dde4	09	10	8	2	1	0	0
9b09c9eedd7	09	100	99	1	4	1	0
086d4ccace1	09	48	45	3	3	1	0
0004ffa5da1	09	2	1	1	1	0	0
e9459036713	09	2	1	1	1	0	0
c9644fbd7c7	09	10	8	2	1	0	0
774b28fde70	16	6	4	2	2	0	0
6af8788f3ee	03	7	4	3	1	0	0
aca275f58db	22	6	3	3	1	0	0
c4379a5554e	03	6	3	3	1	0	0
2322580dfbe	03	2	1	1	1	0	0
38106da7cdd	16	6	2	4	1	0	0
827b2a9b0b2	00	58	29	29	2	0	0
c78678b081d	00	58	29	29	2	0	0
642945cc00c	06	5	0	5	1	0	0
5e3ca981556	19	24	13	11	1	0	0
