.js	2439
.c	2208
.cc	2088
.h	1750
.py	891
.html	759
.gyp	306
.markdown	196
.md	180
.1	126
.3	91
.json	77
.pem	76
.sh	76
.gypi	69
.bat	66
.pl	61
.status	60
.txt	58
.gitignore	44
.mk	30
.cmake	25
.png	24
.tar	22
.cpp	21
.in	20
.com	19
.ec	15
.hex	12
.npmignore	12
.wxs	10
.m4	10
.xml	9
.opt	9
.yml	8
.wixproj	8
.stdout	8
.S	8
.vcxproj	8
.pyt	7
.ss	7
.mailmap	7
.css	6
.patch	6
.am	6
.gitmodules	6
.a	6
.pod	6
.ac	5
.lua	5
.jpg	5
.plist	5
.LIB	5
.txt"	4
.sln	4
.cmd	4
.cnf	4
.rtf	4
.srl	4
.in1	4
.in0	4
.rc	3
.hpp	3
.s	3
.golden	3
.doc	2
.CV	2
.sub	2
.guess	2
.NONPORTABLE	2
.bmp	2
.chromium	2
.ASN1	2
.WinCE	2
.printvars	2
.ttf	2
.ini	2
.strings	2
.dsp	2
.dsw	2
.gnu	2
.Borland	2
.spec	2
.out	2
.m	2
.gencc	2
.Watcom	2
.tests	2
.bin	2
.ico	2
.hqx	2
.mar	2
.crt	2
.asm	1
.SSLeay	1
.sha1	1
.gcc	1
.W64	1
.bc	1
.OS2	1
.doxy	1
.xib	1
.msvc	1
.pch	1
.gz	1
.aandMingw32?	1
.xs	1
.W32	1
.xclangspec	1
.key	1
.NW	1
.lis	1
.pm	1
.p7s	1
.num	1
.p7m	1
.mul	1
.WCE	1
.settings	1
.p7c	1
.ext	1
.mm	1
.saves	1
.win32	1
.d	1
.gitattributes	1
.hpux10-cc	1
.MacOS	1
.pbfilespec	1
.shared	1
.rnd	1
.DJGPP	1
.RootCerts	1
.TXT	1
.VMS	1
.ENGINE	1
.fre	1
.org	1
.dif	1
.crl	1
.lnx	1
.README	1
.sol	1
