Commit Id	Time	Total LOC	LOC added	LOC removed	Files affected	Files added	Files removed	Commit Msg
f3da6c6c045	0	84	51	33	2	0	0	313
2cde4983199	1	12	10	2	1	0	0	62
557fc396b4f	19	361	301	60	17	2	0	20
432a2e4d397	21	72	72	0	1	1	0	145
4428b70cbaf	2	27	26	1	3	1	0	47
649dbbbd833	21	9	9	0	1	0	0	30
5fc0c27d5cc	22	221	130	91	6	0	0	41
20ba454ef9e	21	175	93	82	15	0	0	186
40c98a977b2	21	81	81	0	3	3	0	37
f168f7d7028	22	15	14	1	15	0	0	34
2c560c5405c	7	31	21	10	1	0	0	36
a0f3eb015a9	6	28	22	6	2	0	0	36
268476549ee	18	189	107	82	4	1	0	109
4d02e77f44f	7	6	3	3	1	0	0	49
4f46ee44000	22	49	45	4	3	0	0	30
863f17f68c4	22	23	14	9	3	0	0	41
45bb10cc325	19	59	29	30	3	0	0	34
828bf50a0ee	6	35	30	5	4	0	0	47
b7c05e1b75e	22	357	270	87	27	1	0	20
448c5e07ca5	22	26	10	16	1	0	0	169
b3196991324	2	27	26	1	3	1	0	47
036e59394a0	21	9	9	0	1	0	0	30
533a4552745	22	221	130	91	6	0	0	41
9d792f3183b	21	175	93	82	15	0	0	186
02f24f54ba4	21	81	81	0	3	3	0	37
87bb8482688	22	15	14	1	15	0	0	34
8c476371f59	7	31	21	10	1	0	0	36
a8506c41c6e	6	28	22	6	2	0	0	36
41062e71a7f	18	189	107	82	4	1	0	109
2d8c1fe1ed7	7	6	3	3	1	0	0	49
1a433b96377	22	49	45	4	3	0	0	30
78a25696f1e	22	23	14	9	3	0	0	41
39a492799dc	19	59	29	30	3	0	0	34
9caeceef6dd	6	35	30	5	4	0	0	47
48a9a2d3557	1	3	3	0	1	0	0	40
e4731f81681	23	9	4	5	3	0	0	22
d85c85aac1e	23	2	1	1	1	0	0	35
624f70e88f4	22	19	9	10	1	0	0	93
6ac22bfb04c	22	5	5	0	1	1	0	35
60a9e1e40fd	20	496	400	96	15	4	0	21
6029127ceae	20	4	2	2	2	0	0	23
73cf8e82e76	20	26	16	10	1	0	0	115
4eaf4ce26a0	18	404	296	108	23	1	0	20
18b92201be7	6	72	72	0	4	5	0	39
7edfb029844	6	3	0	3	1	0	0	95
6c5f1f58f3b	4	3	0	3	1	0	0	39
b603578b536	2	4	4	0	1	0	0	134
c65a91c96fe	21	1	1	0	1	0	0	26
21e7292ea0e	21	2795	1677	1118	55	2	0	20
926365c9f86	6	2	2	0	1	0	0	46
bb8f73419c2	23	13	8	5	0	0	0	59
10d92b3dcd8	11	19	15	4	0	0	0	14
e61de70c96b	23	32	20	12	0	0	0	37
64de69c1a4d	22	2318	1214	1104	16	8	0	21
67e12a0f84e	21	189	0	189	0	0	0	28
01e4fe5fbcb	21	1009	863	146	11	8	0	25
de5ba2db256	21	1	0	1	0	0	0	31
ee7313266a0	20	2	1	1	0	0	0	43
ae17e2d90af	2	20	17	3	0	0	0	35
de3c16afae8	0	462	383	79	14	2	0	23
b04d4fff353	23	19	14	5	1	0	0	41
b3a7de15b7f	23	8406	5914	2492	141	5	0	20
1c3883bef2e	19	1	1	0	1	0	0	30
6e76fc28668	22	2	1	1	1	0	0	42
19a18add4ee	22	14	7	7	1	0	0	13
95b034e484c	22	14	7	7	1	0	0	12
e698dd38c39	17	12	8	4	2	0	0	14
5bbb4cadc33	6	1005	732	273	18	13	0	12
429efdd974e	1	4	2	2	5	2	2	22
c5e51cead8b	23	4	2	2	2	0	0	33
3d3f29cf062	23	1021	0	1021	0	0	1	15
cced79d4a84	23	45	27	18	4	0	0	40
e10fd321e44	2	81	48	33	7	0	0	62
59055b227ad	0	76	41	35	3	0	0	38
e53e9c72cb0	23	124	84	40	4	0	0	68
06d86ebe842	21	216	127	89	2	0	0	54
e0a207c27a5	1	279	198	81	6	2	0	140
7547c7df1a1	1	74	35	39	1	0	0	63
21d081fd7f8	0	105040	70254	34786	420	60	7	21
6f86b9cb70f	0	2	1	1	1	0	0	36
1a89c8d061b	19	11	11	0	1	0	0	31
c50b0c9237e	8	4	2	2	1	0	0	27
6cc94db653a	7	29	18	11	3	0	0	23
60e26668b3c	8	2	1	1	1	0	0	25
1cf26e2bf1d	7	50	11	39	4	0	0	23
46b6954acdf	1	1	1	0	1	0	0	36
b906e859966	3	3	3	0	3	2	0	30
055a933fa9e	2	10	9	1	1	0	0	39
e5cf3f9751c	0	17	14	3	4	0	0	48
3abebfea98b	20	104	81	23	6	0	1	50
38c49fbc4ad	20	4	2	2	1	0	0	26
2cd5adc28bc	20	16	15	1	1	0	0	32
6035651fad8	18	6	3	3	1	0	0	40
b488be127a8	17	33135	33131	4	421	446	0	66
