130	4
96	2
128	1
41	2
37	4
30	4
18	3
15	1
33	4
9	1
10	2
39	1
19	3
14	2
16	3
49	2
61	3
36	1
36	1
36	1
47	1
55	2
64	5
58	1
61	1
58	1
12	1
26	1
43	2
27	1
23	1
6	2
24	1
17	1
8	1
1	1
19	1
19	1
45	2
67	2
9	1
17	1
105	6
28	3
30	3
44	4
64	3
24	3
32	2
35	3
20	1
43	4
51	3
31	2
27	2
218	7
37	2
218	7
220	7
55	1
32	1
23	1
5	2
30	4
84	6
84	6
92	6
72	5
72	5
91	6
1	1
131	6
37	8
10	2
4	2
34	1
43	3
22	2
55	1
60	3
81	4
50	1
58	2
73	3
107	6
108	5
108	5
98	3
142	4
85	2
29	2
58	1
51	2
90	2
113	3
100	3
45	2
29	2
59	3
