1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	2
1	1
1	1
1	1
1	1
1	1
1	2
1	1
1	2
1	2
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	2
1	1
1	1
63	108
54	108
1	91
4	91
1	91
1	91
1	91
55	92
2	92
1	92
55	92
6	94
6	94
56	94
2	94
2	94
1	94
3	94
1	94
1	94
1	94
1	94
56	94
1	1
56	95
3	95
56	94
56	95
1	94
56	112
56	112
3	94
2	94
4	94
2	94
1	94
1	2
1	94
1	94
3	94
56	94
56	94
2	94
4	94
3	94
2	94
2	94
56	95
56	94
2	94
3	94
4	95
3	95
2	95
2	95
57	106
2	106
57	96
2	95
2	95
57	95
57	95
6	95
57	95
2	95
2	95
6	97
59	97
8	98
2	98
60	98
4	98
1	1
60	98
60	100
2	100
60	99
4	98
60	99
2	98
5	99
60	100
60	98
60	99
2	99
3	98
3	98
3	98
60	98
113	202
113	203
2	102
6	101
2	101
48	103
