1	1
1	1
1	1
3	384
1	1
1	1
1	3
1	1
2	2
1	4
1	1
1	3
1	1
1	1
1	2
1	1
1	1
1	3
1	1
1	1
1	1
1	2
1	1
1	1
1	12
1	5
2	42
1	2
1	1
1	1
2	21
1	39
1	15
1	9
1	2
1	13
2	6
1	6
1	1
1	2
1	3
1	7
1	1
1	2
2	17
2	18
1	12
1	2
1	1
1	2
1	1
1	1
1	47
1	14
1	18
1	16
1	19
1	17
1	7
2	2
1	1
2	1
2	19
1	88
2	17
1	4
2	8
2	8
2	16
1	5
2	6
3	1
2	1
2	1
2	3
1	41
1	41
1	49
1	5
1	51
5	188
2	63
1	1
108	18
91	1
1	1
1	106
91	33
91	1
91	4
91	4
92	9
92	23
5	1
92	10
5	4
94	17
94	17
1	40
5	4
94	19
94	1
94	30
1	2
94	2
1	2
94	36
94	1
94	15
94	40
2	18
94	1
94	41
95	22
95	16
94	1
95	63
94	9
112	9
112	16
94	62
94	61
1	1
94	23
94	13
94	5
2	50
1	1
94	4
94	1
94	15
94	10
94	127
94	16
94	120
94	39
94	2
94	23
95	20
94	4
94	2
94	46
95	43
95	2
95	1
95	3
106	354
106	348
96	24
95	5
95	3
95	4
95	25
95	9
1	2
95	18
95	14
95	14
97	19
97	41
98	11
98	2
1	84
98	16
1	139
98	10
1	9
98	5
100	160
100	137
99	156
98	4
99	158
98	3
99	94
100	247
98	3
99	77
99	74
98	6
98	6
98	17
1	463
98	55
202	22
203	149
102	2
101	30
101	34
103	77
103	9
103	25
1	67
103	35
103	16
103	3
1	93
103	25
103	106
103	25
103	2
103	2
103	8
103	4
103	45
103	4
9	54
104	26
103	11
103	43
103	43
106	43
106	43
104	24
103	32
103	5
103	5
203	373
104	87
104	140
104	38
105	131
106	196
106	196
210	262
