1	2
1	2
1	1
1	3
1	2
1	1
1	2
1	3
1	3
1	2
1	7
1	1
1	2
1	3
1	3
1	1
1	1
1	1
1	2
1	1
1	2
1	2
1	2
1	1
1	10
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
4	2
2	7
1	1
1	8
4	17
4	18
4	18
2	1
1	9
1	1
2	1
2	27
1	1
6	6
7	1
5	1
2	6
1	2
1	1
2	5
2	5
2	5
1	1
1	1
1	1
2	5
1	2
128	168
3	7
4	4
2	11
2	2
2	3
1	1
27	50
3	6
1	2
1	1
2	6
1	4
1	7
2	5
2	9
152	181
1	1
1	18
2	9
1	1
1	1
1	2
266	340
3	50
1	1
2	7
1	1
1	1
3	15
1	2
5	9
1	12
1	3
1	2
2	1
6	12
265	259
265	277
6	5
1	2
1	1
1	2
1	1
1	1
1	10
1	1
2	4
6	19
1	1
2	1
1	1
1	1
1	2
1	1
5	24
2	11
4	22
266	293
2	19
1	1
1	1
1	1
3	1
10	49
12	32
1	2
