143	4
132	2
124	1
53	2
56	4
59	4
22	3
32	1
45	4
19	1
27	2
53	1
46	3
30	2
22	3
69	2
107	3
53	1
53	1
54	1
54	1
94	2
96	5
92	1
88	1
76	1
25	1
42	1
98	2
43	1
42	1
22	2
39	1
55	1
21	1
6	1
31	1
31	1
62	2
96	2
23	1
32	1
119	6
43	3
42	3
67	4
103	3
40	3
56	2
67	3
43	1
62	4
82	3
64	2
51	2
245	7
59	2
246	7
253	7
78	1
58	1
46	1
14	2
70	4
133	6
133	6
141	6
100	5
99	5
141	6
2	1
160	6
80	8
35	2
14	2
62	1
83	3
47	2
93	1
102	3
125	4
81	1
85	2
110	3
146	6
145	5
154	5
145	3
225	4
143	2
46	2
109	1
93	2
169	2
189	3
197	3
93	2
48	2
101	3
55	3
223	2
213	9
293	9
133	9
216	10
320	7
559	10
468	14
