31	126
20	7
4	22
8	7
3	5
10	6
7	2
3	8
3	8
2	2
2	2
5	5
1	1
13	5
16	6
9	1
1	1
16	8
14	9
7	3
6	2
16	14
5	1
10	1
11	2
7	3
3	3
3	3
1	1
10	8
8	7
8	2
9	71
5	5
2	1
26	26
6	2
20	4
3	1
9	4
9	4
2	1
16	6
12	7
2	1
32	5
31	3
12	5
3	1
1	1
13	3
7	6
8	4
8	6
21	9
6	7
11	3
4	2
4	2
3	1
30	22
23	17
65	30
1	2
65	32
16	14
74	42
3	1
10	7
8	6
7	1
7	1
16	5
28	10
10	194
42	211
18	27
3	1
25	23
5	14
16	6
27	12
28	3
19	2
46	21
33	4
2	4
2	6
16	6
10	180
12	13
15	6
15	6
22	14
22	14
9	5
10	6
1	1
121	256
31	20
36	22
20	4
61	42
108	37
108	37
1	2
89	51
1	1
