.js	12044
.cc	10701
.h	7884
.c	3288
.py	2023
.html	1331
.markdown	677
.gyp	433
.txt	360
.md	266
.vcproj	254
.status	230
.3	226
.1	218
.pem	177
.json	175
.sh	105
.gitignore	98
.gypi	83
.cmake	82
.in	80
.bat	78
.pl	67
.m4	65
.mk	61
.out	50
.css	44
.png	44
.vsprops	43
.vcxproj	42
.pod	39
.ac	38
.pbxproj	34
.rb	31
.com	29
.rst	28
.am	24
.cpp	24
.npmignore	24
.sln	23
.xml	23
.tar	22
.patch	22
.cnf	17
.xsl	16
.srl	16
.win32	16
.ec	16
.pyt	15
.cmd	15
.node	15
.reg2	13
.lua	13
.rl	12
.hex	12
.S	12
.guess	11
.sub	11
.reg	11
.7	11
.dsp	10
.d	10
.wxs	10
.rc	9
.msvc	9
.opt	9
.yml	9
.gitmodules	9
.cs	9
.awk	9
.stdout	8
.wixproj	8
.a	8
.adb	7
.ss	7
.mailmap	7
.asm	6
.jpg	6
.orig	6
.LIB	6
.dsw	6
.chromium	5
.def	5
.cares	5
.plist	5
.log	5
.5	5
.txt"	4
.pas	4
.ini	4
.eps	4
.in1	4
.in0	4
.mak	4
.dot	4
.default	4
.embed	4
.rtf	4
.ev	4
.Watcom	4
.ico	4
.event	4
.s	3
.ads	3
.inc	3
.spec	3
.jshintrc	3
.hpp	3
.gz	3
.scm	3
.ignore-unknown	3
.expectation	3
.eslintrc	3
.separate-ic	3
.msc	3
.pdf	3
.golden	3
.crt	3
.gcc	2
.ASN1	2
.diff	2
.WinCE	2
.m32	2
.ttf	2
.strings	2
.settings	2
.cmakein	2
.Borland	2
.gencc	2
.tests	2
.git	2
.mar	2
.doc	2
.bor	2
.CV	2
.func-info	2
.netware	2
.svg	2
.bmp	2
.NONPORTABLE	2
.lib	2
.cvsignore	2
.printvars	2
.emx	2
.gn	2
.android	2
.key	2
.num	2
.gnu	2
.LGPL	2
.m	2
.R	2
.test	2
.tgz	2
.bin	2
.dj	2
.hqx	2
.gc-state	2
.v8	2
.npmrc	2
.dj2	1
.SSLeay	1
.sha1	1
.W64	1
.bc	1
.pch	1
.cfg	1
.examples	1
.world	1
.contrib	1
.W32	1
.xclangspec	1
.NW	1
.pk	1
.pm	1
.chm	1
.qpg	1
.WCE	1
.sas	1
.mm	1
.saves	1
.hpux10-cc	1
.MacOS	1
.pbfilespec	1
.rnd	1
.TXT	1
.gitkeep	1
.os2	1
.egg-info/PKG-INFO	1
.valgrind	1
.ENGINE	1
.fre	1
.gif	1
.org	1
.dif	1
.lnx	1
.map	1
.README	1
.bak	1
.sol	1
.raw	1
.csproj	1
.OS2	1
.doxy	1
.xib	1
.clp	1
.aandMingw32?	1
.riscos	1
.686	1
.xs	1
.lis	1
.mms	1
.build	1
.p7s	1
.p7m	1
.mul	1
.p7c	1
.ext	1
.pup	1
.gpr	1
.gitattributes	1
.shared	1
.DJGPP	1
.RootCerts	1
.strongtalk	1
.nacl	1
.VMS	1
.tc	1
.crl	1
