Commit Id	Time	Total LOC	LOC added	LOC removed	Files affected	Files added	Files removed	Commit Msg
480164f923a	6	73	43	30	3	2	1	31
49066042a2d	7	30	30	0	1	0	0	8
367b87d26db	8	48	42	6	1	0	0	8
30dadfc033b	6	110	83	27	6	2	0	113
8dbfe5ea8fc	6	158	58	100	1	0	0	18
e5bb8abc9d3	6	11	4	7	3	0	0	5
208290b524c	6	8	3	5	3	0	0	5
e51aef7f3c0	6	7	3	4	3	0	0	5
e65c27062f3	6	6	2	4	3	0	0	6
4f7f43762d3	6	7	3	4	3	0	0	6
82daa46e26d	6	7	3	4	3	0	0	5
ace2be8aa60	7	190	98	92	4	0	0	16
870aa3d97f6	7	17	12	5	4	0	0	5
9a701b0a703	6	36	32	4	3	0	0	19
92fb664bfce	6	36	32	4	3	0	0	19
c8f9728de75	21	92	60	32	6	1	0	7
5a00d9d50f7	22	2	1	1	1	0	0	19
f9cc35fa571	22	2	1	1	1	0	0	19
2d348bb985d	22	2	2	0	0	0	0	14
a30daa7b6c5	22	2	2	0	0	0	0	14
1ce4684a275	6	93	70	23	2	0	0	19
6ea61acf29f	16	1	0	1	1	0	0	3
1128c0bf672	21	333	333	0	2	1	0	8
97977640bd3	22	11	10	1	1	0	0	20
5501a5a641e	1	1	1	0	1	0	0	11
02da5ed4a1f	9	425	425	0	4	2	0	58
480164f923a	6	73	43	30	3	2	1	31
49066042a2d	7	30	30	0	1	0	0	8
367b87d26db	8	48	42	6	1	0	0	8
30dadfc033b	6	110	83	27	6	2	0	113
8dbfe5ea8fc	6	158	58	100	1	0	0	18
e5bb8abc9d3	6	11	4	7	3	0	0	5
208290b524c	6	8	3	5	3	0	0	5
e51aef7f3c0	6	7	3	4	3	0	0	5
e65c27062f3	6	6	2	4	3	0	0	6
4f7f43762d3	6	7	3	4	3	0	0	6
82daa46e26d	6	7	3	4	3	0	0	5
ace2be8aa60	7	190	98	92	4	0	0	16
870aa3d97f6	7	17	12	5	4	0	0	5
9a701b0a703	6	36	32	4	3	0	0	19
92fb664bfce	6	36	32	4	3	0	0	19
c8f9728de75	21	92	60	32	6	1	0	7
5a00d9d50f7	22	2	1	1	1	0	0	19
f9cc35fa571	22	2	1	1	1	0	0	19
2d348bb985d	22	2	2	0	0	0	0	14
a30daa7b6c5	22	2	2	0	0	0	0	14
1ce4684a275	6	93	70	23	2	0	0	19
6ea61acf29f	16	1	0	1	1	0	0	3
1128c0bf672	21	333	333	0	2	1	0	8
97977640bd3	22	11	10	1	1	0	0	20
5501a5a641e	1	1	1	0	1	0	0	11
