1	1
1	1
1	1
4	1
1	1
54	37
63	45
114	84
3	1
2	1
48	39
48	39
48	39
48	39
3	1
3	1
2	1
5	1
48	39
3	2
4	1
48	39
6	1
2	1
2	1
2	1
48	39
2	1
48	39
3	1
48	39
2	1
48	39
48	39
2	1
6	1
2	1
113	83
113	83
60	38
3	1
3	1
3	1
2	1
60	38
60	38
60	38
5	1
2	1
60	38
4	1
60	38
2	1
60	38
60	38
4	1
60	38
2	1
8	1
59	38
6	1
2	1
2	1
57	38
6	2
57	38
57	38
2	1
2	1
57	38
2	1
57	38
2	1
2	1
3	1
4	1
3	1
2	1
56	38
56	38
2	1
2	1
3	1
4	1
2	1
56	38
56	38
3	1
1	1
1	1
1	1
2	1
4	1
2	1
3	1
56	38
56	38
1	1
56	38
56	38
3	1
56	38
56	38
1	1
1	1
1	1
1	1
3	1
1	1
2	1
2	1
56	38
6	3
6	3
55	37
1	1
2	1
55	37
