33	7
18	22
63	7
373	256
5	1
32	6
24	5
43	14
43	14
43	6
43	6
26	13
45	6
4	6
8	4
25	4
106	21
25	2
16	3
35	12
25	6
9	14
77	23
34	1
30	27
149	211
22	194
55	10
17	5
6	1
6	1
74	6
77	7
3	1
247	42
94	14
158	32
4	2
156	30
137	17
160	22
5	1
9	2
10	2
16	3
17	1
11	7
41	9
19	6
18	4
9	6
25	3
6	1
4	1
24	5
348	3
354	5
2	1
43	7
46	6
4	1
20	4
23	4
39	1
120	4
16	2
127	26
10	1
15	5
1	1
50	71
13	2
23	7
61	8
22	3
22	3
62	3
16	2
9	1
9	1
63	14
16	2
22	3
41	9
40	8
1	1
15	1
36	6
30	5
1	1
19	5
5	2
5	2
17	8
17	8
10	2
23	6
9	5
