1	3
1	8
1	1
4	8
1	1
54	4
114	121
3	1
2	2
48	10
48	9
48	22
48	22
3	15
3	15
2	7
5	12
48	3
3	1
4	16
48	2
6	2
2	3
2	2
2	33
48	46
2	19
48	1
3	28
48	27
2	16
48	5
48	25
2	3
6	18
2	3
113	42
113	10
60	28
3	16
3	7
3	7
2	8
60	10
60	3
60	74
5	16
2	2
60	65
4	1
60	65
2	23
60	30
60	3
1	4
4	4
60	11
2	2
8	6
59	21
6	8
2	10
2	10
57	8
6	7
57	13
57	3
2	4
2	7
57	12
2	31
57	32
2	2
2	2
3	2
4	12
3	16
2	2
56	2
56	9
2	9
2	1
3	3
4	20
2	6
56	26
56	2
3	5
1	1
1	2
1	9
1	3
2	8
4	8
2	10
3	7
56	11
56	10
1	5
56	16
56	1
3	6
56	7
56	14
1	1
1	16
1	9
1	2
3	16
1	3
2	13
2	1
56	5
1	2
1	2
6	3
6	3
55	7
1	1
2	10
55	3
