4	3
4	8
1	1
33	8
1	1
18	4
63	20
3	1
3	1
373	121
5	1
5	2
32	10
24	9
43	22
43	22
43	15
43	15
11	7
26	12
4	3
45	16
4	2
8	2
2	3
2	2
25	33
106	46
25	19
3	1
16	28
35	27
25	16
9	5
77	25
34	3
30	18
2	3
149	42
22	10
55	28
17	16
6	7
6	7
74	8
77	10
3	3
247	74
94	16
3	2
158	65
4	1
156	65
137	23
160	30
5	3
9	4
10	4
16	11
2	2
11	6
41	21
19	8
14	10
14	10
18	8
9	7
25	13
6	1
4	3
3	4
5	7
24	12
348	31
354	32
3	2
1	2
2	2
43	12
46	16
2	2
4	2
20	9
23	9
2	1
39	3
120	20
16	6
127	26
10	2
15	5
1	1
4	2
50	9
5	3
13	8
23	8
61	10
22	3
22	3
62	7
16	11
9	10
9	5
63	16
1	1
16	6
22	7
41	14
1	1
40	16
1	1
15	9
1	2
36	16
2	3
30	13
1	1
19	5
5	2
5	2
17	3
17	3
10	7
2	1
23	10
9	3
