2	1
1	2
2	2
2	1
1	1
2	2
2	1
5	3
3	1
4	4
4	3
8	8
1	1
5	5
2	1
1	1
2	1
5	4
3	1
2	1
2	1
143	130
4	6
6	6
3	1
3	2
2	2
2	1
2	1
1	1
1	1
1	1
3	7
2	1
1	1
2	2
3	2
3	2
3	1
1	6
4	2
1	1
2	1
1	1
132	96
2	1
4	2
2	2
5	5
1	1
1	1
2	2
1	1
1	1
2	1
1	1
1	2
2	1
5	1
3	1
1	1
124	128
1	1
1	2
2	2
1	1
1	1
51	40
2	1
1	1
1	1
1	1
1	1
3	1
3	1
1	1
3	2
1	1
4	2
1	1
2	1
2	2
1	1
4	1
53	41
1	1
6	7
4	1
3	5
3	2
1	1
1	1
1	1
56	37
1	1
3	5
4	4
1	1
59	30
1	1
1	1
22	18
1	2
1	1
1	2
32	15
10	7
1	1
45	33
1	2
19	9
1	1
1	2
3	2
2	2
2	2
27	10
2	1
7	7
3	2
2	1
1	1
1	2
2	1
53	39
1	1
2	2
1	1
1	1
3	1
5	1
3	1
46	19
1	1
6	5
30	14
2	2
2	2
22	16
1	2
1	1
1	1
1	1
58	38
5	2
3	2
1	1
1	2
55	36
20	22
1	1
69	49
29	21
1	2
1	2
2	1
107	61
1	2
14	10
50	28
1	1
2	1
1	1
1	1
7	3
1	1
10	2
53	36
53	36
2	1
3	2
2	1
2	1
2	1
2	1
2	1
1	1
54	36
1	2
3	1
54	47
7	1
2	1
1	1
3	3
1	1
5	2
1	1
1	1
1	1
1	1
94	55
2	1
1	1
96	64
1	1
18	19
1	2
1	1
1	1
28	13
92	58
1	1
1	1
48	36
5	4
2	1
2	1
33	30
1	1
1	1
2	2
40	39
1	1
88	61
22	13
7	9
7	9
8	9
1	1
1	1
4	1
2	2
76	58
7	1
54	38
5	4
24	10
25	12
42	26
50	29
2	1
98	43
1	2
1	1
32	22
3	2
43	27
1	1
1	1
2	1
45	29
33	24
17	14
31	13
5	1
42	23
27	17
1	1
1	1
22	6
39	24
55	17
21	8
37	17
1	1
1	1
11	8
29	8
6	1
26	19
7	1
31	19
31	19
62	45
1	1
96	67
1	2
1	1
1	1
3	1
1	1
30	22
1	1
42	18
42	18
1	1
1	1
78	44
23	9
1	1
1	1
2	1
34	24
40	26
1	1
66	31
32	17
49	36
49	36
1	1
2	1
2	1
1	1
1	1
2	1
80	52
1	1
4	2
2	1
32	18
40	19
1	2
1	1
1	1
1	1
1	1
1	1
1	1
1	1
119	105
1	2
1	1
1	1
43	28
42	30
1	2
1	1
1	1
67	44
35	19
1	1
1	1
1	1
103	64
40	24
2	1
56	32
67	35
17	4
1	1
1	1
43	20
1	1
1	1
1	1
62	43
2	1
82	51
64	31
36	23
51	27
34	28
8	1
5	2
8	3
6	5
1	1
9	9
1	1
1	1
1	22
1	5
1	5
3	1
1	5
1	1
2	1
2	6
2	2
1	1
2	22
11	3
2	1
245	218
1	14
59	37
246	218
253	220
1	17
9	1
1	3
78	55
2	2
1	1
4	2
3	1
1	1
3	4
3	1
1	4
58	32
2	2
50	22
1	1
1	1
46	23
1	1
68	39
4	241
14	5
22	12
38	15
1	9
11	55
1	4
1	1
70	30
33	15
1	1
1	1
102	74
1	1
4	1
2	8
3	3
133	84
1	2
133	84
3	3
2	2
2	2
1	1
3	1
141	92
9	1
10	1
100	72
9	5
141	91
2	1
160	131
4	1
1	1
3	1
1	2
6	1
3	1
1	1
80	37
9	2
35	10
14	4
1	1
2	2
2	1
2	1
2	1
2	1
14	1
14	1
2	2
18	8
2	2
2	1
2	1
2	1
2	1
14	1
14	1
2	2
9	5
1	1
23	11
1	1
111	57
