34222634146	02	107	47	60	1	0	0
8dcd6dccab9	11	16	7	9	1	0	0
1375b8ed39b	12	7	1	6	1	0	0
a3333e7393b	12	421	211	210	1	0	0
d9656406627	11	2	1	1	1	0	0
ee253b374df	22	90	42	48	1	0	0
3e0a8f3ad88	11	16	7	9	1	0	0
4e6b9b09927	12	7	1	6	1	0	0
d429033fd72	12	421	211	210	1	0	0
6abbfa09ff7	11	2	1	1	1	0	0
bcad5403d60	22	90	42	48	1	0	0
727843eea1c	16	3	3	0	2	0	0
7e9a0173d78	15	6	2	4	2	0	0
74b70c3cb1e	00	52	0	52	3	0	3
d5deb4c4a36	13	11	0	11	1	0	0
71651bf8b24	16	3	3	0	2	0	0
6789ab16d8a	15	6	2	4	2	0	0
2a03d5802b4	00	52	0	52	3	0	3
8718fa54f60	13	11	0	11	1	0	0
c5eb1b55d9e	23	4	2	2	1	0	0
28b21d15c3f	20	8	4	4	1	0	0
2b126da3951	15	74	74	0	5	5	0
5dc2b933114	20	3	1	2	1	0	0
92533338505	20	37	19	18	2	0	0
cf2b206a8e4	15	109	62	47	25	0	0
1872719b8ca	13	2	1	1	1	0	0
32e309440f1	10	8	4	4	3	0	0
4db608dbbaa	21	2	1	1	1	0	0
ff953dccf1c	17	34	14	20	1	0	0
13a3bf5b7dc	00	97	46	51	1	0	0
361759d179f	23	2	1	1	1	0	0
039d13b0c35	23	7	4	3	1	0	0
7a72885edeb	20	10	9	1	1	0	0
7e4c1285dc8	20	14	6	8	1	0	0
5d9753fccf2	21	3	3	0	1	0	0
4badb227cf1	10	8	3	5	1	0	0
8daa1f8d04b	20	147	125	22	1	0	0
c2a06725d6e	15	458	454	4	8	6	0
06b9c8bf1f7	12	1	1	0	1	0	0
c16508c87ad	14	11	11	0	2	1	0
d36bb6536ed	18	7	6	1	2	1	0
da16128bf6e	14	1	1	0	1	0	0
9e97e185ada	13	3	3	0	1	0	0
9e8afe9133f	23	18	10	8	1	0	0
49d30c6478d	22	16	10	6	2	0	0
