3452477dcb6	19	8	4	4	1	0	0
f3da6c6c045	00	84	51	33	2	0	0
2cde4983199	01	12	10	2	1	0	0
557fc396b4f	19	361	301	60	17	2	0
432a2e4d397	21	72	72	0	1	1	0
4428b70cbaf	02	27	26	1	3	1	0
649dbbbd833	21	9	9	0	1	0	0
5fc0c27d5cc	22	221	130	91	6	0	0
20ba454ef9e	21	175	93	82	15	0	0
40c98a977b2	21	81	81	0	3	3	0
f168f7d7028	22	15	14	1	15	0	0
2c560c5405c	07	31	21	10	1	0	0
a0f3eb015a9	06	28	22	6	2	0	0
268476549ee	18	189	107	82	4	1	0
4d02e77f44f	07	6	3	3	1	0	0
4f46ee44000	22	49	45	4	3	0	0
863f17f68c4	22	23	14	9	3	0	0
45bb10cc325	19	59	29	30	3	0	0
828bf50a0ee	06	35	30	5	4	0	0
b7c05e1b75e	22	357	270	87	27	1	0
448c5e07ca5	22	26	10	16	1	0	0
b3196991324	02	27	26	1	3	1	0
036e59394a0	21	9	9	0	1	0	0
533a4552745	22	221	130	91	6	0	0
9d792f3183b	21	175	93	82	15	0	0
02f24f54ba4	21	81	81	0	3	3	0
87bb8482688	22	15	14	1	15	0	0
8c476371f59	07	31	21	10	1	0	0
a8506c41c6e	06	28	22	6	2	0	0
41062e71a7f	18	189	107	82	4	1	0
2d8c1fe1ed7	07	6	3	3	1	0	0
1a433b96377	22	49	45	4	3	0	0
78a25696f1e	22	23	14	9	3	0	0
39a492799dc	19	59	29	30	3	0	0
9caeceef6dd	06	35	30	5	4	0	0
48a9a2d3557	01	3	3	0	1	0	0
e4731f81681	23	9	4	5	3	0	0
d85c85aac1e	23	2	1	1	1	0	0
624f70e88f4	22	19	9	10	1	0	0
6ac22bfb04c	22	5	5	0	1	1	0
60a9e1e40fd	20	496	400	96	15	4	0
6029127ceae	20	4	2	2	2	0	0
73cf8e82e76	20	26	16	10	1	0	0
4eaf4ce26a0	18	404	296	108	23	1	0
18b92201be7	06	72	72	0	4	5	0
7edfb029844	06	3	0	3	1	0	0
6c5f1f58f3b	04	3	0	3	1	0	0
b603578b536	02	4	4	0	1	0	0
c65a91c96fe	21	1	1	0	1	0	0
