.js	6286
.cc	5799
.h	3770
.py	968
.c	369
.html	308
.markdown	272
.txt	246
.vcproj	176
.status	103
.gyp	63
.pem	54
.cmake	42
.out	38
.1	37
.in	36
.gitignore	35
.rb	31
.css	30
.pbxproj	30
.vsprops	24
.ac	17
.xsl	16
.md	15
.win32	14
.pod	13
.xml	13
.reg2	13
.m4	13
.patch	12
.rl	12
.reg	11
.node	11
.sh	10
.3	9
.srl	6
.png	6
.orig	6
.mk	5
.bat	5
.cmd	5
.cnf	5
.awk	5
.sln	4
.dot	4
.sub	4
.guess	4
.am	4
.ev	3
.gitmodules	3
.scm	3
.event	3
.embed	3
.ini	2
.d	2
.LGPL	2
.R	2
.msvc	2
.separate-ic	2
.test	2
.lib	2
.default	2
.diff	2
.ignore-unknown	2
.cvsignore	2
.log	2
.cares	1
.func-info	1
.cfg	1
.gitkeep	1
.chromium	1
.egg-info/PKG-INFO	1
.world	1
.key	1
.crt	1
.gc-state	1
