.js	4969
.cc	4699
.h	2934
.py	902
.c	330
.html	275
.txt	226
.vcproj	145
.markdown	126
.status	78
.gyp	45
.1	36
.rb	31
.gitignore	29
.out	29
.in	29
.pbxproj	24
.vsprops	23
.css	22
.xsl	16
.pem	15
.md	13
.xml	13
.reg2	13
.pod	12
.rl	12
.reg	11
.ac	11
.m4	11
.node	11
.sh	9
.3	8
.orig	6
.mk	5
.patch	5
.png	5
.cmd	5
.sln	4
.dot	4
.bat	4
.awk	4
.am	3
.ev	3
.gitmodules	3
.scm	3
.event	3
.embed	3
.ini	2
.sub	2
.guess	2
.LGPL	2
.msvc	2
.separate-ic	2
.test	2
.lib	2
.default	2
.diff	2
.ignore-unknown	2
.cvsignore	2
.log	2
.cares	1
.func-info	1
.R	1
.gitkeep	1
.world	1
.gc-state	1
