0efedf9f9d3	16	4	2	2	1	0	0
028194d4776	15	2	2	0	1	0	0
4b2f19411a1	14	16	11	5	1	0	0
f7ad6130c0b	12	65	29	36	5	0	0
243677875b6	11	6	3	3	1	0	0
7d0fc2b50ff	09	29	27	2	3	0	0
62c6d20a3d6	09	3305	3291	14	7	3	1
4945e50d4cf	15	142	132	10	9	6	0
05da53b300c	13	7	3	4	2	0	0
82c2e14c4cb	12	10	6	4	1	0	0
f781ccf18aa	12	24	9	15	1	0	0
2ab20bce513	11	3	1	2	1	0	0
cb454ea638b	10	35	8	27	1	0	0
26086457a4b	09	19	3	16	1	0	0
d2e80f6108d	09	2	2	0	1	0	0
1c6ef023034	09	76	2	74	1	0	0
f483025a364	09	69	51	18	2	0	0
b4d62425bef	15	2	1	1	1	0	0
395939f5e0b	15	47	21	26	1	0	0
1725b0f57d1	15	17	5	12	1	0	0
9e2be71214e	09	45	37	8	2	0	0
913a452938c	08	38	18	20	5	0	0
7fb4aeb219e	15	27	6	21	1	0	0
426e84a1cd0	14	37	26	11	1	0	0
82ac0e4d02f	00	447	237	210	7	2	1
2b7aa88d8aa	20	8	4	4	1	0	0
59751d4a23a	17	62	40	22	1	0	0
a5d593cedd2	17	40	21	19	1	0	0
724d67fed0a	16	5	5	0	1	0	0
e3649862c8d	15	640	206	434	3	0	0
a07cb9dfb05	11	495	322	173	12	3	2
7d6c71a0b42	01	2	2	0	1	0	0
6d861f3cf79	00	125	61	64	1	0	0
d19e83b37ed	23	31	18	13	1	0	0
68253d92c56	21	8	4	4	1	0	0
146babe0005	20	93	37	56	2	0	0
02891363eb8	18	332	170	162	5	0	0
9dbd3c7f82a	18	1	1	0	1	0	0
914c1a6ed2c	18	71	46	25	2	0	0
01eac3966c7	16	35	18	17	3	0	0
502ff72971d	16	4156	2105	2051	17	2	3
ed991496e02	16	35	26	9	2	0	0
3815f7f93b5	10	1	1	0	1	0	0
3a69560e423	20	60	41	19	1	0	0
50bf2e0d324	17	82	47	35	1	0	0
25027b5488c	16	75	29	46	1	0	0
d2f7ec33031	15	59	32	27	1	0	0
6922f0474aa	23	32	21	11	1	0	0
4eb213b3921	23	78	35	43	2	0	0
9134d5a8a7a	22	80	48	32	3	0	0
a8f2beea179	20	2	1	1	1	0	0
beea85ca9d7	20	10	5	5	1	0	0
602f521787a	20	87	64	23	3	0	0
64dc6f33570	20	58	32	26	2	0	0
15583efa170	18	14	3	11	2	0	0
e27343677ea	18	160	88	72	3	0	0
ff7ace21629	15	42	27	15	3	0	0
64fc21d9f3d	15	30	17	13	1	0	0
da8ad4e0b9c	14	100	89	11	6	1	0
c0914c03f39	10	8	4	4	1	0	0
45ce419d6ae	18	33	25	8	1	0	0
5347a12ca51	17	35	15	20	2	0	0
0fb7e05e5dd	16	4	2	2	2	0	0
2cf40218861	15	1	1	0	1	0	0
6dd5904bc19	15	11	11	0	1	0	0
e7908751cb4	14	327	207	120	9	2	1
194a04177e7	17	220	68	152	6	0	1
012299a2081	13	105	68	37	2	0	0
23a2d2bfb68	00	139	72	67	4	0	0
fb16d9cc9b3	18	134	106	28	8	1	0
e952eb2523b	18	86	55	31	3	0	0
7edd54203bd	16	38	8	30	2	0	0
7b89aa25dfc	16	113	77	36	4	0	0
2d761827936	13	635	482	153	12	1	0
3ad02fea6de	13	38	30	8	3	0	0
af133e68f62	17	5	3	2	1	0	0
0fde425009b	17	165	135	30	5	1	0
7b213bd6cd3	07	211	185	26	8	0	0
f7913bb015b	11	87	87	0	2	1	0
e58ebbec10c	08	318	162	156	1	0	0
8aaf85d8ea1	08	2	1	1	1	0	0
e98cf34ef10	22	2487	1129	1358	38	16	20
0dee095a3e9	16	12	11	1	1	0	0
958e3e5ad4d	14	23	16	7	1	0	0
3ac1db0269f	13	46	20	26	2	0	0
aafcb0df3f5	08	4	3	1	1	0	0
3ffc8ea6571	15	21	14	7	1	0	0
77c0602f72b	15	20	10	10	1	0	0
a87961c48ba	18	8	6	2	1	0	0
4eef05916b0	18	54	37	17	1	0	0
02137a4e9e0	16	28	14	14	1	0	0
b0756dd4272	16	46	27	19	1	0	0
7fb5932515e	14	6	4	2	1	0	0
4a2c6ae268a	13	7	6	1	1	0	0
3284b5ea683	12	62	4	58	1	0	0
151fee3e695	19	33	22	11	2	0	0
b108ba5f178	17	380	14	366	3	0	0
8b478b9ce2b	16	1205	586	619	3	0	0
8bb081ca540	16	32	6	26	2	0	0
09bcd2bafa3	15	18	5	13	2	0	0
ad0fe380cf4	14	162	100	62	1	0	0
0072f75a87a	12	7	5	2	1	0	0
59155544256	12	1	1	0	1	0	0
1270861a76c	12	5	3	2	1	0	0
11a5643dae6	11	3	3	0	1	0	0
c7566dc6169	11	1	1	0	1	0	0
8ab35d36439	10	10	7	3	1	0	0
ed25eaf07b5	10	2749	1425	1324	5	0	0
31356ca61a2	13	84	67	17	3	1	0
6d4758afd54	12	39	38	1	2	0	0
1718309edeb	10	3	2	1	1	0	0
0019ec2cb28	10	7	5	2	3	0	0
76a7abbe86f	20	15	13	2	3	0	0
e82fbd547f3	19	5	3	2	1	0	0
8898a32a7db	19	20	15	5	2	0	0
834d02aad88	18	5	4	1	1	0	0
3018248488a	14	18	10	8	2	0	0
ee076c1ca00	13	3	3	0	1	0	0
e604d3773ee	17	20	16	4	3	0	0
e417135a7d1	15	108	61	47	3	0	0
0ed135ec7bc	18	20	15	5	2	0	0
516f256af20	17	43	35	8	2	0	0
1162eebf2dd	17	18	13	5	1	0	0
14b961f41c1	16	94	86	8	3	0	0
3771d753044	13	7	6	1	1	0	0
c2879f4a136	13	51	46	5	2	0	0
7e6cc411970	20	11	7	4	3	0	0
bd50332c466	20	26	18	8	4	0	0
fd997814ea6	13	28	12	16	3	0	0
97c9ba70a6d	12	2	1	1	1	0	0
2f724a52472	16	1170	711	459	10	1	0
a84c71c7668	15	4990	2872	2118	10	0	0
09a6df6fefd	14	27	14	13	3	0	0
4c6399b4427	11	22	20	2	1	0	0
fd6c273a45a	08	1245	623	622	3	0	0
28d8da83b7e	13	17	3	14	2	0	0
da44d22878d	13	8	6	2	1	0	0
47eb37d5c45	13	14	12	2	1	0	0
e5072b71407	13	144	19	125	1	0	0
49185bc973b	12	21	16	5	2	0	0
4b56d4f3bc1	12	940	472	468	3	0	0
6e225f4ab0d	11	77	29	48	3	0	0
81b9308f482	14	37	34	3	2	0	0
88f33bd9b39	12	774	390	384	1	0	0
cde6bf25e2c	10	2	1	1	1	0	0
f6ec24163ca	10	2	1	1	1	0	0
4bb7f3e89cd	10	2	1	1	1	0	0
99b6d2dfd2d	10	33	13	20	3	0	0
f0f680e1a3e	23	479	322	157	9	4	0
2ce5fe75700	11	30	0	30	1	0	0
361c3060a80	11	294	234	60	5	1	0
cf3634db1ff	14	14	6	8	1	0	0
68b7c4c2e05	13	135	9	126	2	0	0
68554e8c0ce	13	223	115	108	3	1	0
08f419e2af8	12	2	1	1	1	0	0
8a6a558a953	11	199	181	18	5	1	0
185111622b9	14	4	2	2	1	0	0
5c460e9ed31	10	965	535	430	9	1	0
7cc6bbc952f	13	38	38	0	1	1	0
5a0423873a9	13	761	761	0	13	13	0
