51644323e51	11	98	85	13	2	0	0
fa73e574025	16	2	1	1	1	0	0
48f1ffe25e4	13	2	1	1	1	0	0
e938d77e185	12	11	7	4	3	0	0
fd1febbe69c	17	19	1	18	1	0	0
28036661c37	17	225	173	52	5	2	0
7b07bd653a0	09	51	49	2	4	2	0
f4f6f0dd5ca	08	6	5	1	1	0	0
437e0201a99	07	10	10	0	1	0	0
3e462dbac21	07	21	21	0	1	1	0
c53ca29cca0	19	65	42	23	3	0	0
15137dad500	19	76	44	32	2	0	0
5c92a6f43c8	08	15	7	8	1	0	0
3ce475388eb	09	146	141	5	5	2	0
e432599b085	22	32	32	0	3	3	0
12f1652fac4	22	42	36	6	4	0	0
5091bcfaf61	17	62	48	14	1	0	0
cc5c2530d1d	17	30	12	18	5	0	1
698ffb9bbda	12	1485	1485	0	62	62	0
72fb5dafe52	09	655	327	328	7	0	0
d6c41868729	22	64	54	10	4	0	0
169963936d7	12	6	5	1	1	0	0
d31a66c877b	12	22	16	6	3	0	0
93bd724ca57	10	2519	1263	1256	5	0	0
55ffa7a42b4	09	111	46	65	3	0	0
b3c8ba4cdac	11	18	16	2	2	1	0
a11f2bbf9ba	21	438	226	212	4	0	0
de9739989d5	09	2219	1143	1076	5	0	0
1320e8f7578	21	5	3	2	2	0	0
78b8b2d8e67	07	8	4	4	1	0	0
77887c27828	07	132	50	82	1	0	0
1e954ca6549	08	12	10	2	1	0	0
8ef77601b22	21	21	15	6	3	0	0
f5cc2530cce	07	55	25	30	2	0	0
a58da58ad33	11	37	18	19	2	0	0
59383a7292b	20	39	39	0	1	0	0
2f3299e8f6e	11	295	207	88	4	0	0
d91d1b8e855	13	695	503	192	6	0	0
1c79e79ad69	00	23	14	9	1	0	0
8d467555618	15	6	3	3	1	0	0
14a1a8a9dc0	02	53	39	14	1	0	0
268a391b2ed	02	1085	281	804	2	0	0
23d03f55fd2	15	0	0	0	0	0	0
ad3ee1b17e0	14	52	29	23	2	0	0
435481a16c9	10	2478	1892	586	3	0	0
043bde37807	16	8	7	1	1	0	0
bc0b29c91f1	16	521	273	248	2	0	0
0a4bf94f886	09	1365	52	1313	5	0	0
7d85e4c346d	19	1	0	1	1	0	0
c4f433d65f6	19	2	1	1	1	0	0
d15f24c0405	19	49	37	12	2	0	0
00c0f9e2dcc	16	20	14	6	3	0	0
5e7ab4fcc04	00	12	4	8	1	0	0
c47a68eb6b4	10	21	13	8	3	0	0
b4f895b2d0a	10	2	2	0	1	0	0
8fde4ade571	09	33	22	11	2	0	0
5dc3cad483a	09	13	4	9	2	0	0
832b3d6d62c	09	76	33	43	2	0	0
00d1dc89345	20	537	408	129	5	0	0
aaa9f07cd1d	14	30	18	12	1	0	0
9029e1f0d73	12	1022	510	512	5	0	0
3b1b7478552	17	2	1	1	1	0	0
843f80d94a2	17	45	30	15	2	0	0
b00e5311b50	16	27	13	14	1	0	0
51061f7f964	16	11	6	5	1	0	0
89a4b21fce1	16	1830	924	906	7	0	0
484e104a186	16	16	12	4	1	0	0
59f66c47f08	16	265	226	39	1	0	0
1b13c46f52d	12	418	252	166	5	0	0
0ddfa23b9dd	01	39	29	10	2	0	0
cc88d4c6c3e	03	360	189	171	2	0	0
bcd0f82ec21	15	63	39	24	2	0	0
0c5e076e947	14	1	1	0	1	0	0
43e6958cee8	14	16	11	5	1	0	0
4baf1ab5d99	09	234	135	99	2	0	0
27cddb7847e	22	830	491	339	2	0	0
87ebeef552a	13	1556	1059	497	3	0	0
8905a89f0bc	15	392	324	68	2	0	0
b12cd70d500	15	249	218	31	2	0	0
5068b5864dd	09	0	0	0	0	0	0
0b0ecf2ad2c	08	290	224	66	2	0	0
5804f1b55fd	14	2	1	1	1	0	0
f926aba8d8c	14	54	49	5	2	0	0
d92071e2962	21	128	106	22	3	0	0
e3c4e1dece3	09	32	19	13	2	0	0
ecfcf972d92	02	30	24	6	1	0	0
8110b03fbcc	14	16	13	3	2	0	0
52d862056fb	19	44	24	20	1	0	0
0e80ea45a03	13	36	18	18	1	0	0
aa87fa3e56b	12	40	30	10	1	0	0
099478438aa	11	30	15	15	2	0	0
140c7191611	11	15	15	0	1	0	0
aa454cbe311	16	148	83	65	6	0	0
5719638c2d7	09	7	0	7	1	0	0
209c51f7f2f	09	190	167	23	2	0	0
ada2041a1ee	21	500	277	223	6	0	0
a098fc54cfd	09	663	610	53	1	0	0
fb9337b01ec	08	721	715	6	1	0	0
