Commit ID 	 Time 	 LOCChanged 	 LOCADD 	 LOCRem 	 Totalfiles 	 Filesadd 	 Filesrem 
93f1f9a71cc	12	178	93	85	1	0	0
cbb963ccac9	12	327	196	131	8	0	0
d1f4eda9227	16	277	165	112	9	1	0
5d6b045b5ed	15	5	3	2	1	0	0
72dc3bb584d	07	194	101	93	1	0	0
74426be70bf	13	6	4	2	1	0	0
1b4d5877a7d	10	100	46	54	1	0	0
25e53f12d0b	10	154	113	41	6	0	0
e2e96bea5b7	15	72	30	42	8	0	0
3d3aa66cdd6	13	2231	570	1661	18	0	0
f2a2f0bf349	08	97	49	48	2	0	0
0ffbb05f9e1	13	12	6	6	2	0	0
445ba501b8f	11	164	102	62	2	0	0
422f2d8faa4	14	730	380	350	5	0	0
3f0e2ec6585	10	179	106	73	1	0	0
a0c1a276f58	06	17	8	9	3	0	0
b553b849e31	14	1620	1030	590	10	0	0
d4fc50e92ab	14	129	123	6	4	1	0
6862568deb0	09	8	6	2	1	0	0
03618b10010	14	2	1	1	1	0	0
18af9216512	13	76	37	39	3	0	0
a439e09965e	18	3	1	2	1	0	0
7279ab29c28	09	84	79	5	8	0	0
3404bb7b1a3	13	13	8	5	1	0	0
6ca47f6473a	12	8	7	1	1	0	0
b7fc610f9ff	12	62	52	10	2	0	0
de346c847bc	12	6	3	3	1	0	0
22e41695a0e	13	65	47	18	1	0	0
979fb48ab1a	08	46	29	17	1	0	0
ee85335a370	10	83	83	0	4	4	0
e0fa67e0191	10	136	81	55	3	0	0
98bfaaf41a3	10	2	1	1	1	0	0
7f310df94a8	10	274	139	135	4	0	0
442fc1e71d6	08	31	15	16	1	0	0
3c6d0a435ba	08	706	357	349	2	0	0
f1eea0c6dad	14	11	7	4	2	0	0
0a78ec5026a	12	50	27	23	1	0	0
ded35e89913	10	10	5	5	1	0	0
cbda58711f3	08	15	14	1	2	0	0
787e8b555a2	08	27	24	3	2	0	0
99108bc5e1a	16	149	89	60	4	0	0
34861f28e4e	11	10	4	6	2	0	0
08e3ed0de66	10	27	23	4	4	0	0
c20c0891231	14	286	153	133	4	0	0
8e97a4f5a87	12	58	39	19	1	0	0
f3d9905913e	12	29	29	0	1	0	0
dd6e6be6506	14	22	13	9	1	0	0
36d464ab074	14	375	201	174	3	1	0
097d3f7cc15	13	207	109	98	1	0	0
ab95b27eb21	10	46	21	25	1	0	0
1923b6c7ae8	14	607	460	147	5	0	0
8f90df88a7e	11	258	113	145	2	0	0
d28c214c574	07	6	6	0	1	0	0
ee4cbc6aaae	09	9	5	4	1	0	0
19b3c85a87a	06	190	154	36	3	0	0
4b12716dd7b	09	89	63	26	2	0	0
71a8ac0d983	07	18	18	0	2	1	0
433fe8640d3	07	42	29	13	2	0	0
8fe292036e6	12	8	4	4	1	0	0
2da3f6a6085	12	340	257	83	6	0	0
bed45213fd5	13	172	150	22	9	0	0
bbe6dc551de	10	37	29	8	2	0	0
edcb4daedf4	15	102	62	40	1	0	0
f9c170b8235	13	156	88	68	3	0	0
6f44d3da828	12	978	506	472	1	0	0
6862568deb0	09	8	6	2	1	0	0
03618b10010	14	2	1	1	1	0	0
18af9216512	13	76	37	39	3	0	0
a439e09965e	18	3	1	2	1	0	0
7279ab29c28	09	84	79	5	8	0	0
