Commit Id	Time	Total LOC	LOC added	LOC removed	Files affected	Files added	Files removed	Commit Msg
f4e34f1b76f	17	1	0	1	1	0	0	29
641f2bedf3d	1	2	1	1	1	0	0	26
ded97eb892a	23	2	2	0	1	0	0	54
e84edd2593d	23	38	27	11	2	0	0	76
823a4433213	23	175	88	87	3	0	0	50
ae648a44c48	21	295	246	49	30	1	0	25
6ed721afd2a	11	50	20	30	2	0	0	58
3a160646dfe	11	4	2	2	1	0	0	22
b159c6d62e5	10	50	38	12	3	0	0	23
2335c4bb414	10	18	9	9	0	0	0	39
b480cfaf346	9	12	9	3	1	0	0	76
a056ef1f398	9	11	5	6	3	0	0	25
5b014e07251	8	4	2	2	1	0	0	56
95eb729e6ff	1	16	10	6	1	0	0	25
236b217cd70	0	25	13	12	1	0	0	189
d51a0c353b1	0	1	1	0	1	0	0	25
7244b9cee8d	18	51	37	14	5	0	0	25
a639cf7d84c	18	81	81	0	1	1	0	21
83152d174cb	16	2	1	1	1	0	0	39
86fba381fde	1	102	86	16	2	0	0	48
cbcf4fe768f	1	2	1	1	1	0	0	53
3e696d189ca	23	4	2	2	2	0	0	85
9c70b09e0ac	23	2	2	0	1	0	0	44
b54da8a10f3	0	104	70	34	13	0	0	28
829735e738d	15	241	204	37	3	0	0	32
35f4182cee0	15	25	15	10	1	0	0	55
6ee73a2fee7	15	276	43	233	2	0	0	62
189dd8f8034	15	78	39	39	10	0	0	41
60efa608d6b	23	1	1	0	1	0	0	28
a56a95b6522	10	20	10	10	1	0	0	34
4a1efb2b9c0	9	43	35	8	2	0	0	44
dd93c53c4e2	10	97	53	44	1	0	0	32
2f220248062	23	918	705	213	21	4	0	28
c0c4bd4efac	10	2	2	0	1	0	0	30
889620dcd25	9	18	12	6	2	0	0	43
1e2d7776010	9	1	0	1	1	0	0	24
6a6a70e80e7	14	1	0	1	1	0	0	67
00bbe958c41	22	2	1	1	1	0	0	18
d3f3f2e455a	0	1	1	0	1	0	0	37
153629c99a8	1	23	10	13	2	0	0	25
ed65b7b375d	19	13	6	7	1	0	0	37
fcad5e35fd0	17	3	3	0	1	0	0	37
4c1d4411591	19	2	0	2	1	0	0	14
c06af229dcb	14	1865	1811	54	17	0	0	28
81425598db4	14	6	1	5	1	0	0	44
73fcd43b85c	14	3	2	1	1	0	0	33
8b754a9e02c	22	64	64	0	1	1	0	35
55c1546f013	1	2	1	1	1	0	0	27
10e7c52a70a	1	17	9	8	1	0	0	32
0be4812c353	23	4	2	2	1	0	0	22
b49bec55806	21	94	85	9	3	0	0	22
0a72ac37708	21	168	2	166	7	0	1	26
97cf216c747	13	54	33	21	5	0	0	28
b5db0767d51	12	2	1	1	1	0	0	37
f8109988715	12	8	4	4	1	0	0	52
0a127d6a694	21	18	13	5	3	0	0	26
8153a216137	2	94	73	21	2	0	0	45
b5d58f11cb9	1	6	5	1	1	0	0	106
e20d0c1cd09	0	66	59	7	3	0	0	67
ae2ac4fb1b5	23	94	48	46	1	0	0	34
d01b87d9c44	22	13	12	1	1	0	0	53
3742aeea4c6	20	5	4	1	0	0	0	30
c82ab45ee6d	20	12	6	6	2	0	0	27
cb1a21b1d40	20	387	257	130	15	0	0	28
6ab4a4c05c2	0	202	175	27	3	0	0	26
97287235081	0	4	2	2	1	0	0	45
74e8fa2e577	2	101	75	26	2	0	0	58
43da0e6fe47	17	1	1	0	1	1	0	116
c96ef84427e	17	3	1	2	2	0	1	196
27ef0b0903e	2	3	2	1	2	1	0	71
764dfbb1bf1	2	2	1	1	1	0	0	39
9e8d812ce99	8	7	6	1	1	0	0	49
567470b136c	7	57	43	14	2	0	0	57
08782931205	7	216	163	53	4	0	0	58
09bb1d64dc7	23	2	1	1	1	0	0	58
6efc86df6a9	22	7	6	1	1	0	0	58
a962cca390f	16	8	8	0	2	0	0	143
91ecfbcae86	13	534	2	532	9	0	2	30
70bf121f21c	1	17	13	4	1	0	0	50
7a6a77e07c9	14	95	30	65	2	0	0	54
78487b6256e	14	95	30	65	2	0	0	54
9e77b1a82ec	10	82	57	25	6	0	0	58
4d3a907f732	13	235	156	79	6	1	0	58
3de406cc58b	13	84	84	0	2	2	0	119
1c2dd454dbf	22	33	21	12	4	0	0	62
a845bf74ae0	0	60	60	0	2	1	0	45
4062a42aae4	0	4	3	1	1	0	0	53
1e29fe65c31	23	2	1	1	1	0	0	25
1037f5c1136	23	5	2	3	1	0	0	57
858f23094e9	22	1691	1415	276	8	4	1	37
c953ecfb9ed	22	10	9	1	1	0	0	19
3b16a89b3a3	22	4	2	2	1	0	0	24
2eb1274d6cf	18	4	2	2	2	0	0	40
09ac99f1f4b	1	45	23	22	1	0	0	36
406f44a86b3	2	101	63	38	7	0	0	23
126e3ba2d38	2	211	0	211	3	0	2	29
cc82724fdcd	2	271	0	271	3	0	2	33
d9aa9b54cfb	2	106	50	56	3	0	0	48
5c9a262eb07	1	6	3	3	1	0	0	64
9cec08e4902	23	191	91	100	6	0	0	26
b3884c574b3	2	124	96	28	0	0	0	79
4a346929031	2	124	96	28	0	0	0	79
df15472d347	2	124	96	28	0	0	0	79
25ce5016f4d	3	1	0	1	1	0	0	31
874321298bd	3	17	10	7	1	0	0	31
a5e67ad9e77	2	129	100	29	0	0	0	79
b1664daeb99	18	745	741	4	4	1	0	18
3ef6433255c	4	47	44	3	0	0	0	23
a293f90db46	19	299	148	151	1	0	0	89
583f2e59996	4	7	3	4	2	0	0	34
fd013d17a21	3	791	790	1	3	1	0	18
35e32225d12	2	2	1	1	0	0	0	80
8d70294c31d	3	2	1	1	1	0	0	31
36846f9b6b2	2	47	22	25	5	0	0	29
38d8cd60ea1	21	22	10	12	1	0	0	54
61af4207dae	22	30	28	2	2	0	0	19
f99fc29e62c	22	9	9	0	2	0	0	16
6329633a3e3	22	5	5	0	1	0	0	35
8ee9c53c771	21	34	25	9	1	0	0	121
d8d627e2d4a	12	25	0	25	3	0	0	123
9526fef626c	2	2	1	1	0	0	0	80
88947dc4f09	2	2	1	1	0	0	0	80
07f3274ac42	2	172	94	78	1	0	0	176
f9fea12555c	2	5	5	0	1	0	0	18
f263b291414	2	196	145	51	2	0	0	28
25d0e380485	16	25	25	0	3	0	0	675
8da7202d0bb	23	16	12	4	1	0	0	31
a763a4f4d99	0	2	1	1	1	0	0	37
8ca0b9a3c5e	0	15	6	9	1	0	0	51
a61066ea1b0	2	2	1	1	0	0	0	80
e6e6e87463d	4	8	3	5	3	0	0	36
f0bf325495e	3	11	6	5	1	0	0	18
4475b76535e	2	408	217	191	3	0	0	64
8c9b2d10663	3	10	5	5	1	0	0	55
0b5bf70bff8	22	12	9	3	2	0	0	66
87d898929ff	3	512	481	31	3	2	0	45
4fddca09f11	22	153	153	0	1	0	0	50
b0eed655841	1	354	354	0	1	0	0	32
b8879d64dd4	22	9	0	9	1	0	0	34
6ad629895d5	21	23	10	13	4	0	0	47
bb3bf091d44	22	197	104	93	2	0	0	42
5087c62f18f	21	14	7	7	2	0	0	31
2ce0961de18	21	54	47	7	4	0	0	35
0eb4c2157da	23	477	470	7	5	0	0	29
c99962e4cde	21	26	13	13	8	0	0	79
e0f47be9d0d	23	162	99	63	13	0	0	109
43d75952ffc	22	22	4	18	1	0	0	48
dc99aa0c8ca	0	145	117	28	2	0	0	41
b70f8aec848	2	2	1	1	0	0	0	80
595509bb4cc	20	2	1	1	1	0	0	83
b9540c28e99	20	18	10	8	1	0	0	20
01148265cbf	1	38	23	15	1	0	0	35
1ac133ea6f3	20	30	12	18	2	0	0	105
dea23313776	17	281	150	131	1	0	0	52
7c731ec9dd5	5	447	313	134	3	0	0	96
af15b4e45a7	15	47	26	21	1	0	0	243
9ddfcfecca2	15	51	14	37	2	0	0	43
9e31e0837ec	2	13	12	1	3	0	0	23
fe6f3638372	0	3	1	2	1	0	0	150
b7b0c92ac18	23	2	2	0	1	0	0	33
c3ffbf219ca	22	61	53	8	2	0	0	28
86518c3b110	23	10	9	1	1	0	0	17
2d8ab906135	22	5	0	5	1	0	0	123
0b763213083	22	24	17	7	1	0	0	18
a6f2082b33d	22	3	1	2	1	0	0	23
d1bf9cf1f8e	12	4	2	2	0	0	0	50
0a2f1cb334e	0	956	947	9	5	1	0	16
0b96c5bc3b0	0	134	134	0	2	0	0	48
2655269911d	0	4	4	0	0	0	0	39
bd62203d137	16	384	363	21	6	2	0	216
d66cf5f32cc	9	12	10	2	1	0	0	54
fe804d9bc7c	9	8	5	3	1	0	0	196
9be07f7fe19	9	12	6	6	1	0	0	84
ad41e778b43	9	15	10	5	1	0	0	17
dd3308851d4	9	2	1	1	1	0	0	16
4a2cb078088	17	42	26	16	6	0	0	52
a6aca21ced2	3	7	5	2	1	0	0	20
6d266219cc8	17	12	10	2	1	0	0	29
e047ec340dc	3	12	11	1	1	0	0	18
4eea3e45bd6	3	4	2	2	2	0	0	27
3c3d1d31c56	3	15	9	6	4	0	2	85
