Commit Id	Time	Total LOC	LOC added	LOC removed	Files affected	Files added	Files removed	Commit Msg
72262060dbe	13	823	823	0	3	3	0	7
1191ca052fb	6	60	45	15	1	0	0	19
554b02a14c0	20	484	259	225	1	0	0	18
352b8c3ad5d	20	28	15	13	1	0	0	5
71009ad3fe3	0	2	1	1	1	0	0	11
3aa5cfde105	14	18	7	11	1	0	0	7
d9eb64928ec	12	6	4	2	1	0	0	7
c14c445cb69	12	6	4	2	1	0	0	7
5908bdab9a8	2	2	1	1	1	0	0	11
a904d123061	2	2	1	1	1	0	0	11
952bbb86b5c	3	2	1	1	0	0	0	7
3c7200ff669	3	2	1	1	0	0	0	7
ddbaeef1b36	2	1	1	0	1	0	0	5
e4bca198431	12	4	4	0	1	0	0	5
e41e078159e	12	70	39	31	1	0	0	12
f1762ff815d	8	70	70	0	8	5	0	5
6d75c06e642	0	2	1	1	1	0	0	8
9eaf2329e7d	3	35	30	5	4	0	0	25
d75c338dd6e	18	976	932	44	13	2	1	7
8275d7cd346	13	54	24	30	2	0	0	7
1efac74958c	0	21	15	6	2	0	0	4
52b9ede6dbc	5	12	10	2	1	0	0	12
a66e45693ce	22	40	20	20	1	0	0	9
ac1da4b4073	16	41	40	1	3	1	0	8
e505a1215c5	1	640	640	0	7	5	0	14
b7c23ac3f5e	4	1110	603	507	11	0	0	13
5e3ca981556	19	24	13	11	1	0	0	4
642945cc00c	6	5	0	5	1	0	0	5
c78678b081d	0	58	29	29	2	0	0	20
827b2a9b0b2	0	58	29	29	2	0	0	30
38106da7cdd	16	6	2	4	1	0	0	4
2322580dfbe	3	2	1	1	1	0	0	6
c4379a5554e	3	6	3	3	1	0	0	8
aca275f58db	22	6	3	3	1	0	0	7
6af8788f3ee	3	7	4	3	1	0	0	7
774b28fde70	16	6	4	2	2	0	0	21
c9644fbd7c7	9	10	8	2	1	0	0	8
e9459036713	9	2	1	1	1	0	0	5
0004ffa5da1	9	2	1	1	1	0	0	4
086d4ccace1	9	48	45	3	3	1	0	7
9b09c9eedd7	9	100	99	1	4	1	0	7
95dcd11dde4	9	10	8	2	1	0	0	18
dc3c2d12c85	9	2	1	1	1	0	0	15
30701d6e747	23	52	34	18	2	0	0	7
6d842897c59	21	55	5	50	19	0	0	6
e62d5964def	21	6	3	3	1	0	0	4
d70e6491ae2	21	1	1	0	1	0	0	5
21265e20d3b	2	2	1	1	1	0	0	6
3595139b51d	18	2	1	1	1	0	0	4
a226be4f76b	1	268	216	52	8	0	0	6
70ea5bac431	19	3	1	2	1	0	0	4
caca4f33aad	5	4	2	2	1	0	0	6
31ce34887fc	5	66	62	4	5	0	0	6
68bfa91af70	20	9	8	1	2	0	0	8
c2d32f4c0e6	2	2	1	1	1	0	0	7
7fd5a4d096a	15	2	1	1	1	0	0	7
03e9f84933f	19	63	8	55	11	0	0	7
c7c904b1fc8	15	4	2	2	1	0	0	7
857975d5e7e	4	1	0	1	1	0	0	5
16b0a3393ec	13	3	2	1	1	0	0	7
fcfe820481f	13	4	2	2	1	0	0	9
874dd590cf3	20	22	8	14	2	0	0	22
