Commit Id	Time	Total LOC	LOC added	LOC removed	Files affected	Files added	Files removed	Commit Msg
bd7fa92de42	5	2	2	0	1	0	0	6
5cfee927cd0	18	2	2	0	1	0	0	5
95ee84fabe0	21	44	39	5	4	0	0	6
59fb0185ec9	11	1	0	1	1	0	0	16
c7f5c98ee93	12	1	0	1	1	0	0	21
93c3674ff71	6	34	33	1	2	0	0	8
a4f2f9ea8a2	9	15	15	0	1	0	0	8
e1aa066fe16	16	35	30	5	2	0	0	32
ab50fad63bc	14	1	1	0	1	0	0	9
fcbffa71d03	15	15	9	6	1	0	0	9
6b09f9cd414	13	60	58	2	3	1	0	11
613654e882d	13	5	4	1	1	0	0	9
7166b550152	10	27	18	9	3	0	0	8
7be96f52857	18	8	5	3	2	0	0	8
83d7d9e6d81	23	280	278	2	3	0	0	69
cfcb1de1308	16	6	3	3	1	0	0	10
d312b6d15c6	15	117	104	13	3	0	0	23
