Commit Id	Time	Total LOC	LOC added	LOC removed	Files affected	Files added	Files removed	Commit Msg
d7988669175	0	2	2	0	0	0	0	8
187fe27a6e7	1	214	202	12	9	1	0	7
925b467a4e6	20	9	8	1	1	0	0	4
1c09cc1550a	1	6	6	0	1	0	0	7
a6e0a91a70e	3	4	0	4	0	0	0	7
19ff87a9db6	6	66	66	0	1	1	0	8
779c93c5232	22	78	57	21	3	0	1	4
bce41fac945	9	973	126	847	9	0	3	21
ee048aa3abc	6	3	3	0	1	0	0	3
a3d7782c08a	18	13	1	12	1	0	0	6
29e929de1eb	1	10	5	5	1	0	0	4
65e6ba9cce7	19	32	16	16	2	0	0	7
85357abba11	6	49	38	11	1	0	0	3
79ce48d3f02	18	8	4	4	1	0	0	3
6cb15403d34	20	11	0	11	1	0	0	2
de0066c697e	23	1	0	1	1	0	0	4
8fe5712477e	23	349	349	0	5	2	0	3
66293f6e98e	7	10	5	5	1	0	0	2
af014c1a5ef	0	26	18	8	1	0	0	5
f1647043830	23	49	49	0	1	0	0	2
99757cbeb22	5	10	8	2	1	0	0	4
107b05772a0	23	1	0	1	1	0	0	4
971c3d90eb1	0	15	0	15	1	0	0	5
5ca3dcd127b	19	19	15	4	2	0	0	7
69b73f9cf0d	16	40	26	14	2	0	0	6
8498ee03bc2	0	84	59	25	1	0	0	5
0a5708c3e99	20	37	31	6	2	1	0	6
cc2ac1ccc77	23	244	0	244	4	0	2	2
f35a396c54b	22	244	244	0	4	2	0	6
56315494dd5	22	7	4	3	1	0	0	4
6d7aa65399e	1	5	4	1	1	0	0	4
3060266ff14	8	48	48	0	3	0	0	5
cc922340683	23	5	4	1	1	0	0	4
143aeb9ea71	23	197	157	40	14	0	0	4
24a69d22a0e	22	72	38	34	4	0	0	4
434ccd2e20b	1	2	1	1	1	0	0	4
5496e67f83a	22	106	100	6	5	0	0	5
6545a6dc5dd	0	16	5	11	1	0	0	9
1a9286c6e9e	1	2	1	1	1	0	0	8
7335a4234aa	0	4	2	2	1	0	0	4
5d89540b776	21	1	1	0	1	0	0	4
f84d86b6605	23	1	1	0	1	0	0	4
09329e78332	21	319	191	128	12	6	5	7
13324bf844d	22	31	19	12	3	0	0	5
ec90ede1cf1	2	10	5	5	3	0	0	3
2095eea3da7	20	45	36	9	3	0	1	15
319580953d6	3	24	23	1	1	0	0	4
1f16a7b6e54	8	215	173	42	5	2	0	5
3e7f4b0f822	7	33	30	3	1	1	0	3
dd4b280d8cb	21	46	41	5	4	0	0	4
99c9d19184f	21	38	36	2	3	0	0	3
b24cdb3d362	23	13	9	4	3	0	0	5
8e2c014e438	0	36	23	13	2	0	0	6
06a22e2ea13	0	1	0	1	1	0	0	3
da3356bb388	23	1920	1887	33	36	0	0	4
88cc688731e	1	1	1	0	1	0	0	3
500c8f45f52	20	2082	130	1952	18	0	10	8
45822da46a6	2	1	0	1	1	0	0	3
d6bae2cb950	19	16	9	7	2	0	0	5
247d0da188e	3	99	76	23	3	0	0	5
95844451b66	22	9	9	0	3	0	0	3
ab18d72b35e	2	1	0	1	1	0	0	3
2c1025706bb	1	95	63	32	7	0	0	4
de78922b12c	2	22	22	0	5	0	0	3
6d00c089e36	22	9	4	5	1	0	0	5
f5e742b2644	9	21	21	0	1	0	0	4
6c0c00a2052	9	4	4	0	1	0	0	3
ff402535660	23	184	165	19	16	0	0	4
db3c4efd1d9	0	213	165	48	4	0	0	6
0a347559bf6	6	874	577	297	7	2	0	12
c9f58cc5956	19	175	150	25	13	0	0	4
c7771bc2ec7	9	32	23	9	3	0	0	4
14b20ffc300	8	156	156	0	1	1	0	3
35c1f682c10	20	67	61	6	3	0	0	4
70a393ea9ab	21	9	8	1	2	0	0	4
67b10f816c5	21	33	19	14	1	0	0	4
9be20afeb56	22	36	36	0	4	0	0	4
5e803219d84	22	3	2	1	1	0	0	4
61be6844aae	22	10	9	1	2	0	0	5
e10bd5177f9	21	5	4	1	1	0	0	4
9ea5a4c468f	0	7	6	1	1	0	0	4
5ad0140f487	8	91	87	4	2	1	0	28
0c68604823e	19	12	12	0	1	0	0	4
0dcc43316fa	7	78	52	26	2	0	0	6
6aa7f6f7327	17	1346	903	443	44	0	0	4
052aaa4c4db	23	106	70	36	2	0	0	7
f178f2ae3fc	0	333	292	41	13	0	0	4
0b57fee3f85	1	116	58	58	2	1	1	3
6f82b9f482f	18	54	16	38	1	0	0	5
6e435da7f90	20	5	3	2	1	0	0	5
dff467d9825	23	659	50	609	18	0	2	4
39e25528eb7	23	97	91	6	4	1	0	7
b4ed3c19697	18	24	0	24	1	0	0	2
35a1421e967	23	512	500	12	10	4	0	38
39d23378592	8	24	10	14	2	0	0	9
