Commit Id	Time	Total LOC	LOC added	LOC removed	Files affected	Files added	Files removed	Commit Msg
46a47d27991	5	25	21	4	1	0	0	10
9acc8a686a4	4	49	45	4	4	0	0	2
0dba38eef0f	9	2	1	1	1	0	0	15
5861db8a696	23	163	81	82	77	0	0	6
a38aa02f9f3	23	6	4	2	1	0	0	5
c488e5775a5	23	9	6	3	3	0	0	6
602d1861a1c	23	3	2	1	0	0	0	4
b90d63b9983	23	2	1	1	1	0	0	10
976983960d6	8	52	43	9	3	0	0	28
943b2c61a80	6	41	31	10	2	0	0	75
31ed37fdf0a	1	31	14	17	2	0	0	54
6e603ccbe2d	0	2	1	1	1	0	0	10
4befe93a4b4	22	108	79	29	2	0	0	10
de9778b5bdc	15	2	1	1	1	0	0	13
57fbb627cad	20	130	65	65	8	0	0	3
7ff53f4c6aa	1	150	76	74	3	0	0	5
e0061a511d6	1	138	72	66	3	1	0	5
cfd459abde7	1	952	478	474	3	1	0	11
3892628657c	1	7	7	0	1	0	0	12
c0d42b03653	4	2	1	1	1	0	0	14
bc45adcffac	19	7	6	1	1	0	0	4
78be1e49300	23	48	0	48	1	0	0	26
5b740c488f0	6	4	2	2	1	0	0	4
3c7873bd3f7	23	37	30	7	1	0	0	20
82813f2f8cf	0	39	25	14	1	0	0	6
a26f7d753dc	0	9	8	1	1	0	0	9
94be898fbc6	21	6	0	6	2	0	1	15
e65e6039a83	20	3	3	0	1	0	0	25
1ffdad010bd	6	2	2	0	1	0	0	10
4ce100fa622	4	119	95	24	3	0	0	12
73f207fe598	7	27	18	9	1	0	0	4
781d51285d6	4	2	1	1	1	0	0	7
49e0f14a2f9	17	95	54	41	6	4	0	240
d75b63bc3c5	0	8	7	1	2	1	0	25
f0f247d7e5b	7	11	5	6	3	0	0	36
65037eeb320	0	6	6	0	2	0	0	83
e9aacd40c68	22	20	14	6	1	0	0	94
1a1214866ff	1	2	1	1	1	0	0	7
e55c4868013	20	2	1	1	1	0	0	8
072750e6629	3	6	5	1	1	0	0	7
0e311717b5b	0	23	16	7	2	0	0	49
ba0c32e2e1a	0	239	119	120	2	0	0	12
53dac7c341a	20	2	1	1	1	0	0	8
3f7c791b135	3	6	5	1	1	0	0	7
b2dfea03618	0	23	16	7	2	0	0	49
2f071ac7d18	0	239	119	120	2	0	0	12
85fb47c11cc	1	42	31	11	5	0	0	31
