Commit Id	Time	Total LOC	LOC added	LOC removed	Files affected	Files added	Files removed	Commit Msg
6e1e9e2fcb8	20	10	7	3	1	0	0	205
b3f91f15b24	21	30	1	29	2	0	0	183
1b3ebc32d7f	15	8	5	3	1	0	0	49
09ee29318f3	7	58	55	3	3	1	0	60
f0a440d886b	10	13	1	12	2	0	0	410
2b91256c618	9	60	59	1	2	1	0	744
9d717f6bef7	14	24	22	2	1	0	0	111
e7ac6d8fcd3	13	171	166	5	5	3	0	388
1fde5f51b4d	19	56	56	0	2	1	0	69
80711b0ff90	20	12	12	0	3	0	0	305
6c5b31bd80d	18	50	41	9	2	0	0	360
301f53c2aa9	21	37	19	18	3	0	0	465
bc8489580cb	14	52	50	2	3	1	0	277
9d4c5a12f49	10	30	28	2	2	0	0	531
0304f1fc220	9	2	2	0	2	0	0	145
66601f13d9f	14	20	19	1	2	1	0	271
2680522d3a7	12	3	2	1	1	0	0	85
06ac129903d	12	1	1	0	1	0	0	82
f423ec90fc6	12	35	35	0	2	1	0	77
e56ee67e13c	13	8	5	3	1	0	0	284
aabdd5d0456	13	6	3	3	1	0	0	128
29b0dc4ec87	13	20	19	1	2	1	0	424
91cc2d8c4bf	22	584	328	256	2	0	0	135
5a49f96505e	22	668	334	334	3	1	0	154
0263f014750	11	47	33	14	2	0	0	412
f39fdf26105	19	162	98	64	1	0	0	137
f5fbb707b2c	22	2	1	1	1	0	0	40
f61277ecb06	22	3	2	1	1	0	0	125
2e5dfafcb06	21	335	176	159	1	0	0	32
e27418ca3f1	22	28	25	3	2	1	0	375
3cd09e7ba55	7	43	43	0	1	1	0	172
9b8577230f4	18	27	27	0	2	2	0	41
44f8756aab6	14	25	20	5	3	0	0	130
f870240dcf3	18	27	27	0	2	2	0	41
ef54777fa59	14	25	20	5	3	0	0	130
3d3d00d5247	5	17	17	0	1	1	0	115
a2b9e02d83d	8	6	6	0	1	0	0	34
cf4b5fc52a5	5	17	17	0	1	1	0	115
c209e57e502	8	6	6	0	1	0	0	34
ffbbc465d3a	9	9	9	0	1	0	0	226
5f3906b65e3	17	45	40	5	2	1	0	40
987cbe35c60	10	28	13	15	1	0	0	473
55e964ec19e	10	4	3	1	1	0	0	270
c93e0aaf062	22	251	132	119	5	2	0	300
cbbf9e43d17	22	253	134	119	5	2	0	300
c46cbe0de46	18	210	99	111	5	2	0	302
f987ecf45be	2	12	12	0	1	0	0	51
ed5f1162fae	2	12	12	0	1	0	0	50
caba9c70c34	2	161	161	0	3	2	0	125
0a539865dd5	13	55	55	0	3	0	0	115
f8a3cf980f0	13	225	205	20	9	2	0	360
203561208e0	8	583	2	581	3	0	4	20
c143cba590c	23	85	62	23	4	1	0	30
f2212fa59d5	23	3	3	0	1	0	0	39
76f98c27de4	22	72	51	21	6	2	0	31
b544185bd88	20	3	2	1	1	0	0	81
1a9c9b0c555	20	195	194	1	4	4	0	115
39472709f0a	18	3	2	1	1	0	0	194
44dde5f24cf	18	47	32	15	19	0	0	203
9a9f08b1bc0	15	115	84	31	4	0	0	288
c47391526c1	14	2	1	1	1	0	0	32
dbf9e466bc2	19	40	39	1	2	0	0	34
a96b5c792e4	18	41	41	0	1	0	0	33
78c61000c20	18	7	7	0	1	0	0	92
145fac2b56a	18	12	10	2	1	0	0	80
0fcc94525a5	17	8	4	4	3	0	0	86
48562fa9389	21	25	23	2	2	0	0	113
b4fba5fe8ee	13	16	5	11	1	0	0	80
f6e00759eff	11	144	144	0	2	1	0	35
9415ca909ea	11	4	1	3	1	0	0	130
18a70ffda13	22	27	15	12	1	0	0	98
61785afb3d2	22	134	134	0	2	1	0	36
55ab9b4541b	15	13	11	2	2	0	0	224
490cac0d7e9	22	12	12	0	1	0	0	102
211e82e8d9b	10	8	8	0	1	0	0	136
