Commit Id	Time	Total LOC	LOC added	LOC removed	Files affected	Files added	Files removed	Commit Msg
5f08c3cfa1e	9	1133	948	185	11	3	0	78
d483acc5d9c	16	7	0	7	1	0	0	45
3966e4e7a50	21	9	4	5	1	0	0	63
07b19973888	19	104	94	10	3	1	0	45
b084322f52e	10	86	82	4	3	1	0	54
a599aeb2a81	12	44	21	23	2	0	0	20
fed8cff1d01	8	67	66	1	2	1	0	199
7becf156a92	17	66	65	1	2	1	0	391
bdf7ac2c5dc	18	167	154	13	4	1	0	198
bb1c03989f8	17	19	18	1	2	0	0	54
ce306830121	17	5	5	0	1	0	0	177
d68ee22dda6	17	93	85	8	2	1	0	192
5daa701aba4	15	96	87	9	2	1	0	133
be5a8e24c2f	17	61	37	24	5	0	0	45
86d4cf71d6a	11	45	45	0	1	1	0	36
5070eccf1b4	11	64	62	2	2	1	0	54
ddb02b978d2	7	3	2	1	1	0	0	33
085a09874b0	7	195	86	109	4	0	0	40
d13887512e3	10	253	230	23	4	1	0	114
401ff102955	16	2	1	1	1	0	0	29
3d51646c4b9	16	8	6	2	1	0	0	44
6d70a4ae162	9	11	9	2	2	0	0	74
1e0ce5d1bdf	19	62	43	19	9	0	0	70
c2c08196d80	18	52	28	24	3	0	0	45
60b45dcbb66	18	10	9	1	2	0	0	40
535e109a3ab	18	6	5	1	2	0	0	91
77cfbd9f2d2	17	12	2	10	1	0	0	40
2ae9b698714	13	70	69	1	2	1	0	395
1f3e4a76f9c	13	70	69	1	2	1	0	332
81a4edcf6af	13	17	11	6	4	0	0	519
a039bad299f	21	32	7	25	3	0	0	191
dceebbfa31a	7	727	696	31	6	2	0	471
49f16c4575b	7	117	54	63	1	0	0	67
ab072ee4169	12	13	10	3	1	0	0	64
5b43c63c88a	16	52	51	1	2	1	0	43
83aae35b8ee	16	4	2	2	1	0	0	32
94d337eb0fb	13	148	111	37	2	1	0	193
d927fbc9ab0	15	441	426	15	4	2	0	525
ab32e9e0434	18	5	4	1	1	0	0	63
feff9bbb67c	17	8	1	7	1	0	0	181
3f4062309e6	18	4	0	4	1	0	0	46
9da830e8959	20	1	1	0	1	0	0	65
23514fc9464	16	3	1	2	1	0	0	66
1595a6e885e	16	9	4	5	1	0	0	162
a20872045a1	16	28	7	21	1	0	0	211
33b7fc250f0	16	8	4	4	2	0	0	345
42ea068a1a6	13	105	105	0	1	1	0	35
836344c90ed	15	57	48	9	2	0	0	165
f9a47debfca	19	408	294	114	5	2	1	37
4a38795b6f9	19	61	61	0	1	1	0	54
48650639248	18	467	251	216	38	0	0	25
70884875c9c	12	18	14	4	2	0	0	61
ca6ededbd1a	7	10	7	3	1	0	0	175
c8108aad832	8	4	2	2	2	0	0	55
787f62de8c9	14	92	60	32	1	0	0	34
