Commit Id	Time	Total LOC	LOC added	LOC removed	Files affected	Files added	Files removed	Commit Msg
e21643d618a	15	2	1	1	1	0	0	30
6f8839d2ac3	11	28	16	12	2	0	0	322
884f689efec	9	6	6	0	1	0	0	130
41f2725639d	9	255	223	32	9	0	0	23
c2fb062f60a	22	4	2	2	1	0	0	33
539598b11f3	2	12	6	6	1	0	0	46
8b2abed03df	1	6	6	0	1	0	0	104
c24276f0087	18	13	10	3	2	0	0	49
3f5bb15f353	13	1	1	0	1	0	0	37
fa43f04f6a3	23	107	107	0	2	1	0	40
25ca13ec1a6	23	158	150	8	5	0	0	23
cdb5864fc32	22	4	2	2	1	0	0	30
dd0188ec088	16	368	182	186	8	0	0	23
6eeb59abf6b	14	755	8	747	3	0	1	41
809fdf26fbb	20	123	104	19	1	0	0	57
ca19e792c6f	20	18	18	0	2	0	0	52
ea97d6ed5ff	20	18	9	9	2	0	0	62
5866f1a9aa4	18	92	47	45	1	0	0	48
2df81c57f6e	17	25	8	17	3	0	0	52
eb6e60432b3	20	59	57	2	2	0	0	65
09dc5779314	16	116	102	14	3	1	0	46
b3d4938e3e0	15	12	12	0	1	0	0	47
66116924edb	19	796	793	3	4	1	0	50
356992fe4de	16	273	198	75	17	2	0	36
e9f8e284263	15	2	2	0	1	0	0	23
5427311ae68	0	5	5	0	1	0	0	23
9143b43e98c	23	107	107	0	2	1	0	40
2afd20b5425	23	158	150	8	5	0	0	23
59faab4330c	22	4	2	2	1	0	0	30
c481f97a9c1	16	368	182	186	8	0	0	23
469cb1b7b7f	14	755	8	747	3	0	1	41
d329fc7b098	20	123	104	19	1	0	0	57
3063ba08008	20	18	18	0	2	0	0	52
9d71e744910	20	18	9	9	2	0	0	62
3aadd4fe767	18	92	47	45	1	0	0	48
8a538ce372c	17	25	8	17	3	0	0	52
edbec3f8f3e	20	59	57	2	2	0	0	65
a778a25cabd	16	116	102	14	3	1	0	46
39e2c469db8	15	12	12	0	1	0	0	47
2a7a2ca986a	19	796	793	3	4	1	0	50
c3346f6760f	16	273	198	75	17	2	0	36
0d5a6b2d9d5	15	2	2	0	1	0	0	23
70e6f3f115c	22	1	1	0	1	0	0	45
0de6ec5f081	2	4	2	2	1	0	0	33
ed5bad754c1	2	3	2	1	1	0	0	33
b261e37a342	16	8	7	1	1	0	0	34
d8c178bc162	13	13	7	6	1	0	0	360
a82f5389d96	17	14	13	1	1	0	0	34
b24c515dbf2	19	129	96	33	10	0	0	23
7a7f1062bfe	14	1	0	1	1	0	0	33
aac717da8d9	23	1	1	0	1	0	0	55
213b8af2f60	22	3	1	2	1	0	0	113
15d0fa6dc12	21	1	1	0	1	0	0	208
4b455bafd0c	21	2	1	1	1	0	0	154
f322bbe729f	21	25	19	6	2	0	0	23
6df7bdd954e	0	11	10	1	2	0	0	154
666aa0a3434	14	466	427	39	21	2	0	23
cc2861ee44c	16	18	12	6	2	0	0	36
97900776bb3	12	35	20	15	3	0	0	50
d29be0dfa2e	2	93	93	0	2	2	0	59
43e91da0742	2	3	2	1	1	0	0	33
ef12fa1bf7b	1	394	180	214	1	0	0	43
bdd19ab40b0	1	3	2	1	0	0	0	45
321ec97d95c	1	57	7	50	1	0	0	35
77f21787d48	20	16	13	3	1	0	0	113
d70ef199f16	17	104	75	29	2	0	0	46
b1b3dc62ff1	15	11	10	1	2	0	0	66
e90db17392c	15	2	1	1	1	0	0	30
8295c806181	21	6	5	1	1	0	0	120
22c2c34952b	22	30	21	9	1	0	0	151
eef5d3257dc	13	4	2	2	0	0	0	56
fd29448be02	20	755	755	0	36	0	0	36
70bc2e32af8	20	33	33	0	2	2	0	58
23bb5986d4c	20	5	2	3	1	0	0	137
57d28579384	17	7	7	0	1	0	0	23
36815e41796	21	39	38	1	2	1	0	68
fdf180f9cee	7	6	5	1	1	0	0	26
aeb124f7f36	5	6	3	3	1	0	0	35
a0fdd5f3f65	12	11	10	1	2	0	0	23
e90623edc2b	20	20881	20547	334	514	493	0	22
a29a7c72fa7	2	4	2	2	1	0	0	22
9170077f13e	1	20	10	10	3	0	0	23
9b4e8e0a0d0	21	4	2	2	1	0	0	168
d5feb1c280d	20	5	0	5	0	0	0	218
3d22dbf27bf	16	31	28	3	3	0	0	43
03eb41c2ec4	13	47	46	1	2	1	0	238
3ca05177494	14	12	11	1	0	0	0	64
f44d0b90442	13	21	13	8	2	0	0	63
bbd976b8c4f	1	13	5	8	3	0	0	151
5fea00581b8	18	5	4	1	1	0	0	41
a033261f390	15	26	16	10	0	0	0	28
a5c51b48585	13	2	2	0	2	0	0	50
216019b72d5	21	11	8	3	1	0	0	212
2445fb8bdd1	1	1	0	1	1	0	0	46
1cf13bca195	15	1	1	0	1	0	0	225
55a8a3aad47	23	2	1	1	1	0	0	96
1db9a2adbe5	12	3	3	0	0	0	0	61
16889e22cc8	11	2	1	1	1	0	0	25
ce3ccc8d5ac	11	5	1	4	0	0	0	45
246805d3865	15	75	75	0	1	1	0	163
7defbd27efe	15	87	86	1	4	3	0	39
05de01d707c	12	156	88	68	1	0	0	45
61e796decc0	23	4	2	2	1	0	0	22
a4402f0b2e4	21	45	35	10	3	0	0	23
f004d5aeac0	12	5	5	0	0	0	0	210
3f92031aeb7	13	51	49	2	6	0	0	23
8bdf6bae306	13	8	8	0	1	0	0	33
a808ab4ac42	21	56	18	38	1	0	0	33
1b2d333ee3f	12	828	722	106	19	3	1	23
59a9a9b5b02	13	149	101	48	9	0	0	81
29d8ff51c85	22	18	4	14	3	0	1	26
9d3faf4f9ae	21	65	62	3	4	2	0	60
3ac5f1106d3	19	8	4	4	2	0	0	107
534e41b4747	19	8	4	4	2	0	0	107
4f8a0cd2f9d	14	7	7	0	1	0	0	117
2c52ccea80e	14	7	7	0	1	0	0	165
4f38c5ece30	15	75	75	0	1	1	0	163
8f15582ef33	12	25	24	1	1	0	0	49
5e3b0095de9	22	66	62	4	2	1	0	168
cf2ee19049a	21	21	15	6	1	0	0	62
b9e1bb3d92a	16	2	2	0	0	0	0	49
098fef67403	12	85	69	16	2	1	0	76
10d4bd8266f	10	125	123	2	1	0	0	30
326b2cb34e2	15	702	522	180	1	0	0	204
78ca5558451	20	71	41	30	1	0	0	288
0757c73a20d	19	48	44	4	3	0	0	23
e34a2c170c5	16	474	225	249	10	0	0	23
8dd4fcbe8f3	12	20	20	0	1	0	0	122
4fc0fdc6ee8	16	3	2	1	1	0	0	91
cdcb1118c83	15	32	16	16	16	0	0	40
efb833f342d	16	4	2	2	1	0	0	28
97cada0e6a1	16	74	74	0	1	0	0	32
6f96e78dea5	12	14	14	0	1	0	0	77
04958e88a41	11	85	85	0	2	1	0	64
105d1787dc0	7	2	1	1	1	0	0	40
d7bcf21340b	23	9	4	5	0	0	0	77
edcfea5d02c	5	3	2	1	0	0	0	59
099c717baf7	9	2	1	1	1	0	0	54
10edbbb927e	2	26	14	12	2	0	0	23
89014c9d405	22	8	8	0	1	1	0	49
5fd012e67a9	12	18	12	6	1	0	0	55
8974ba31a37	4	2	1	1	1	0	0	279
9c11e8a1ca7	22	50	48	2	2	1	0	52
11d68eb3fc3	8	4	2	2	1	0	0	59
52eaac43826	2	39	38	1	4	0	0	23
818f0cba553	2	114	98	16	1	0	0	53
359a65a6db1	0	49	46	3	2	1	0	131
1ba834bd3fe	23	9	6	3	1	0	0	48
c8646e0c415	17	2	2	0	1	0	0	50
672b453a767	16	13	2	11	1	0	0	43
edea4122b1c	15	21220	7097	14123	224	4	16	362
21b64dc7c9e	21	191	158	33	9	0	0	23
37bb37d151f	16	16	13	3	3	0	0	57
362b5a6c401	15	26	26	0	2	1	0	91
4d4900fc651	21	12	5	7	1	0	0	86
5fee1ff7bce	20	17	17	0	1	1	0	40
b6c582a3a31	20	10	0	10	1	0	0	43
a1fa3efd2b8	16	2	1	1	1	0	0	122
26874e2e07c	16	1	1	0	1	0	0	26
a7803c58e49	1	37	30	7	3	0	0	23
