Commit Id	Time	Total LOC	LOC added	LOC removed	Files affected	Files added	Files removed	Commit Msg
d75de86e6d8	2	6	6	0	0	0	0	20
90fb81ad540	1	600	361	239	102	8	1	17
dd8018de956	19	4	2	2	1	0	0	21
9a059ea69e1	0	56	44	12	4	0	0	532
56f65e3c3e1	16	497	399	98	109	19	0	17
2255efa171e	0	232	122	110	95	0	0	17
bb9316da28f	2	1767	1049	718	158	21	7	17
f490934c33b	19	22	17	5	1	0	0	37
93188918ea7	22	334	177	157	6	0	0	124
580e67015c4	1	37	37	0	2	1	0	49
cf20b6bf65b	23	85	78	7	7	1	0	471
db273818f6c	2	16	8	8	3	0	0	91
ffc81106598	19	21	20	1	1	0	0	48
1ad30a2af49	23	196	99	97	95	0	0	18
0f6d3e22d9e	20	1	0	1	0	0	1	28
d5f401147ac	18	1	1	0	0	1	0	43
61764613d1b	0	1706	731	975	252	0	27	49
e85a95dfa34	17	23754	23739	15	218	217	1	44
3ab15cde251	0	8492	1667	6825	132	15	104	28
0ba78d5f362	21	89	86	3	2	0	0	35
e543b0e95e7	22	11	10	1	1	0	0	33
975f1930b1c	22	11	10	1	1	0	0	33
06190928c0c	23	10	5	5	1	0	0	51
4c5751ba977	19	148	146	2	2	1	0	53
2d02e6a9920	17	34	25	9	3	0	0	42
caf70f5e941	15	145	104	41	3	0	0	115
b70fed48a7f	1	143	40	103	3	0	0	653
e6f147141e4	16	86	83	3	1	0	0	42
59a5262041d	23	53	53	0	3	2	0	55
4f91b72dbe4	18	3	2	1	1	0	0	30
ff942c6b39d	18	3	2	1	1	0	0	30
c828ded0c2b	18	2	1	1	1	0	0	24
74c02066fe0	2	64	64	0	1	1	0	27
e06ce7562ca	17	23	16	7	4	0	0	271
b3af074a025	16	7	4	3	1	0	0	46
98990b97798	16	23	20	3	3	0	0	31
dc8f4eed53b	17	54	54	0	1	0	0	36
190abcac9de	0	23	15	8	1	0	0	72
8b6277a4602	0	6	5	1	4	0	0	54
ef523e5719f	5	6	3	3	1	0	0	21
ef27d56cc12	15	29	0	29	1	0	0	249
6b6f2b1d2ca	15	29	0	29	1	0	0	249
b4712bf1ac2	20	10	8	2	1	0	0	57
711a356468d	20	10	8	2	1	0	0	57
f90264d2462	6	50	35	15	1	0	0	11
d104bfd5a6d	6	32	19	13	3	0	0	124
5b8e1dabbc1	23	17622	17615	7	44	45	0	30
ac4791393ed	22	9	7	2	2	0	0	63
3210809d0ac	22	9	7	2	2	0	0	63
ef35f4d6c1b	0	64	64	0	1	1	0	65
703a1ffe52b	18	120	4	116	10	0	5	148
c050d0fa19a	1	11	5	6	3	0	0	92
bf0802402d5	0	5	3	2	1	0	0	168
588d885e81d	0	14	14	0	2	0	0	69
ddfc6b78cc1	18	13	11	2	2	0	0	39
dcecfc5f1b4	16	15	12	3	2	0	0	39
448eab2587d	22	6	4	2	2	0	0	48
7f0047c2d52	21	224	43	181	8	0	4	251
ebc4d5cd290	22	17	0	17	1	0	0	40
9b5098f509a	20	34	33	1	7	4	0	73
fc80ee947a6	0	45	45	0	1	0	0	21
87900b14da5	20	18	7	11	1	0	0	35
8475e1527dd	20	3	2	1	1	0	0	36
9967c369c92	17	121	117	4	10	5	0	75
794cb60f9e8	17	2	1	1	1	0	0	5
580ab7ba2c1	17	4	2	2	1	0	0	267
249361cab79	11	36	23	13	1	0	0	55
307f39ce9ed	20	71	64	7	2	0	0	300
7c6f0147dfa	18	70	44	26	1	0	0	1020
a7ce79124e6	3	24	23	1	3	0	0	31
bbffd9e5025	16	4	2	2	1	0	0	138
8df6f9e5446	19	128	125	3	7	6	0	72
8fd1c68f062	2	100	100	0	1	1	0	55
0b3ecc05a68	19	37	27	10	2	0	0	147
efca5f8e78a	0	45	45	0	1	0	0	21
3935adced09	23	42	42	0	2	0	0	31
5cfac218526	22	107	101	6	3	0	0	31
90802d628df	22	190	171	19	2	0	0	290
7ee8c5676b5	19	18	13	5	1	0	0	36
6d85da185c8	22	169	164	5	3	1	0	208
e1a72f0e2e4	21	12	10	2	2	0	0	238
4d64f363385	21	9	5	4	2	0	0	38
7bff70268a4	18	4	2	2	1	0	0	39
3c9fb3ec1af	18	11	10	1	2	0	0	49
11a06fe1e4c	5	6	4	2	2	0	0	249
bc8e9b340dd	20	58	30	28	1	0	0	44
d664bf376d1	18	222	150	72	2	0	0	317
3599c71dae1	22	11	9	2	2	0	0	62
a48f73d0d34	23	2	2	0	1	0	0	53
f3d364122dc	5	6	4	2	2	0	0	249
2cfe7b847d9	5	1	1	0	1	0	0	49
0aa1a8a005c	1	85	84	1	6	0	0	43
8b9dbdad272	1	8	8	0	2	0	0	52
f8defa3e090	20	9	8	1	4	2	0	52
f07041e6cd2	23	3	3	0	1	0	0	268
ff39d413a3c	21	315	261	54	1	0	0	24
81b4d453547	21	10	6	4	2	0	0	40
46513483cd9	21	92	89	3	9	6	0	44
9bed5dcb2c5	0	133	109	24	3	0	0	531
2e6a263e292	8	20	18	2	2	0	0	180
5f2e90934e5	18	71	52	19	4	0	0	249
da2f4b2dc42	1	53	53	0	5	2	0	208
2f1f22ab26e	1	59	34	25	1	0	0	36
f86ec1366f7	17	23	20	3	3	1	0	51
6cdeb3b3fd1	21	22	17	5	4	2	0	158
430a7f1bed7	0	33	28	5	2	0	0	34
49275524a5d	18	9	7	2	1	0	0	42
d40af91b301	0	964	482	482	2	0	0	30
435ece50589	2	151	126	25	3	0	0	47
6f5d95de6df	2	87	81	6	4	1	0	448
48334dc0b1b	19	11	8	3	1	0	0	294
3d0627dc6aa	19	3	2	1	1	0	0	273
47c40bf18d3	19	50	30	20	1	0	0	143
dc2b4b2a819	19	266	140	126	1	0	0	60
6525c045229	18	264	148	116	1	0	0	23
7c57eb2aec1	19	251	141	110	1	0	0	12
a52f59b437d	2	220	111	109	3	1	1	23
a2b3c865c92	19	4	2	2	1	0	0	38
b52b4196ab2	19	34	29	5	2	0	0	126
c73041b3d59	4	52	43	9	2	1	0	200
3c9746de244	19	47	40	7	2	0	0	407
d39d3cec65a	8	8	8	0	1	0	0	133
9996b459e15	21	231	186	45	4	0	0	193
589e27948ba	4	52	43	9	2	1	0	200
987cbbc191c	19	47	40	7	2	0	0	407
4c514a723cf	23	4	2	2	1	0	0	38
446d2ec19c9	18	23	17	6	1	0	0	17
5e14c8bec0b	20	13	7	6	2	0	0	49
b0adaff67e4	0	32	27	5	2	0	0	172
bfc6b51d955	19	11	1	10	1	0	0	78
492fc0d7524	18	19	12	7	1	0	0	552
b0aadbea6b7	20	21	16	5	1	0	0	25
226eff51045	1	66	47	19	3	1	0	83
25b5bc01a6f	23	135	135	0	1	1	0	370
8ff79541652	19	9	7	2	2	0	0	78
e9b6b0b327e	6	16	12	4	4	0	0	537
4d0456f827c	0	123	72	51	2	1	0	96
dff1b5ad109	23	4	4	0	3	1	0	69
bb08f0c219b	23	216	28	188	3	0	0	271
66bce65d33b	16	58	55	3	2	0	0	197
686d9f9cc66	16	58	55	3	2	0	0	197
c099e274d2e	1	42	31	11	5	0	0	202
85fb47c11cc	1	42	31	11	5	0	0	202
2f071ac7d18	0	239	119	120	2	0	0	83
b2dfea03618	0	23	16	7	2	0	0	332
3f7c791b135	3	6	5	1	1	0	0	42
53dac7c341a	20	2	1	1	1	0	0	56
ba0c32e2e1a	0	239	119	120	2	0	0	83
0e311717b5b	0	23	16	7	2	0	0	332
072750e6629	3	6	5	1	1	0	0	42
e55c4868013	20	2	1	1	1	0	0	56
1a1214866ff	1	2	1	1	1	0	0	47
e9aacd40c68	22	20	14	6	1	0	0	595
65037eeb320	0	6	6	0	2	0	0	527
f0f247d7e5b	7	11	5	6	3	0	0	253
d75b63bc3c5	0	8	7	1	2	1	0	165
49e0f14a2f9	17	95	54	41	6	4	0	1470
781d51285d6	4	2	1	1	1	0	0	54
73f207fe598	7	27	18	9	1	0	0	30
4ce100fa622	4	119	95	24	3	0	0	84
1ffdad010bd	6	2	2	0	1	0	0	71
e65e6039a83	20	3	3	0	1	0	0	159
94be898fbc6	21	6	0	6	2	0	1	97
a26f7d753dc	0	9	8	1	1	0	0	48
82813f2f8cf	0	39	25	14	1	0	0	33
3c7873bd3f7	23	37	30	7	1	0	0	134
5b740c488f0	6	4	2	2	1	0	0	21
78be1e49300	23	48	0	48	1	0	0	175
bc45adcffac	19	7	6	1	1	0	0	33
c0d42b03653	4	2	1	1	1	0	0	91
3892628657c	1	7	7	0	1	0	0	84
cfd459abde7	1	952	478	474	3	1	0	82
e0061a511d6	1	138	72	66	3	1	0	36
7ff53f4c6aa	1	150	76	74	3	0	0	40
57fbb627cad	20	130	65	65	8	0	0	26
de9778b5bdc	15	2	1	1	1	0	0	61
4befe93a4b4	22	108	79	29	2	0	0	66
6e603ccbe2d	0	2	1	1	1	0	0	59
31ed37fdf0a	1	31	14	17	2	0	0	340
943b2c61a80	6	41	31	10	2	0	0	463
976983960d6	8	52	43	9	3	0	0	182
b90d63b9983	23	2	1	1	1	0	0	73
602d1861a1c	23	3	2	1	0	0	0	31
c488e5775a5	23	9	6	3	3	0	0	57
a38aa02f9f3	23	6	4	2	1	0	0	40
5861db8a696	23	163	81	82	77	0	0	48
0dba38eef0f	9	2	1	1	1	0	0	82
9acc8a686a4	4	49	45	4	4	0	0	16
46a47d27991	5	25	21	4	1	0	0	62
3adcdfc2e1d	22	1693	1350	343	4	0	0	517
f118b718194	1	151421	66024	85397	2237	588	1415	230
f7ede33f091	21	34	31	3	2	0	0	329
120f7cf55fb	1	7005	2925	4080	115	1	0	230
dbec0a0cd8a	23	288	171	117	113	1	0	140
f76c3938d06	18	1365	879	486	256	15	0	541
75bc11cf12f	22	1473	1137	336	246	9	0	785
9520adeb37f	21	32	32	0	2	0	0	249
bd547d65983	16	9678	5601	4077	312	33	3	237
a65c1aaf3af	16	9678	5601	4077	312	33	3	22
217bb0c9641	4	2165	1556	609	174	20	0	22
ec2fc4ca4d3	4	2165	1556	609	174	20	0	22
89caae26ba6	18	435	306	129	124	6	0	23
55543d3c457	2	3398	1260	2138	172	15	17	153
2e8bb57fe37	4	488	238	250	212	0	0	23
485fcf9c636	21	446	111	335	115	0	7	24
f645c40fcd9	5	6912	1195	5717	181	13	24	24
e7f7e2aeca7	17	54	54	0	1	1	0	43
1be93659303	1	1144	665	479	217	8	2	23
7f82faee307	3	445	277	168	124	1	0	24
2a741f2d121	22	234	119	115	111	0	0	23
e10c223eb6b	17	234	118	116	110	0	0	340
97738994e0b	0	1995	1244	751	172	16	0	23
a22de4f7eed	18	17822	13644	4178	410	74	66	23
b371d4ae8fd	9	17	17	0	1	1	0	27
90655a998e8	15	82	82	0	1	1	0	28
c1452f4c6fa	19	5155	2600	2555	187	14	5	24
8f221bc43d0	21	452	235	217	209	0	0	23
ea8feced871	22	40	40	0	2	1	0	225
849c92fec78	20	77	50	27	1	0	0	116
4b5e6a38df2	21	1138	928	210	156	2	0	11
3c5ea410ca5	1	167	167	0	3	2	0	1043
f6f176e1087	16	2891	1709	1182	286	22	4	11
f153d6da450	20	80	80	0	2	1	0	803
97813ae58d1	17	37	37	0	1	1	0	59
653d4db71f5	17	151	150	1	2	1	0	332
b97c28f59ee	19	156	151	5	2	1	0	332
085dd30e93d	22	153	148	5	4	1	0	324
a555992d5eb	22	20	0	20	1	0	0	110
d9b4cc323f4	22	285	0	285	7	0	4	98
9c65387673e	11	189	0	189	1	0	1	35
ebeae2df518	19	4058	2198	1860	155	10	1	23
b30a03eda02	0	58	51	7	4	0	0	435
39aafcf801d	1	4	2	2	2	0	0	88
6808706c3b8	0	19	17	2	2	0	0	102
a5dba82ee21	23	103	100	3	4	1	0	168
1be09dfc258	0	861	454	407	234	3	7	24
1da7bcc22ca	20	55	54	1	2	1	0	64
15a5a4a9453	1	26	18	8	3	0	0	446
689e5c9d3db	1	23	21	2	5	0	0	42
9ef9a9dee54	21	119	55	64	1	0	0	1108
4631c503e35	1	81	44	37	2	0	0	592
906a175a0b4	22	102	101	1	3	1	0	216
cb53cfd8b58	22	3	0	3	1	0	0	83
00a1d3633c3	0	3	1	2	1	0	0	137
01f3b468a91	5	38	20	18	1	0	0	163
fbb963b5d52	16	2	1	1	1	0	0	155
02eb9c834a1	2	2	1	1	1	0	0	63
73d328de248	2	2	1	1	1	0	0	63
ba72f8cad87	1	2	2	0	1	0	0	39
ee695e935df	0	46	35	11	1	0	0	278
a3da3e73121	21	62	62	0	2	1	0	229
645418e9f18	17	47	37	10	2	0	0	169
1df77a74389	2	42	42	0	2	0	0	35
eef552774e1	0	128	108	20	4	1	0	231
8a9434c4ef9	18	3	3	0	1	0	0	56
26a8c0c6b8f	0	4	2	2	1	0	0	66
85d6b783432	0	1	0	1	1	0	0	197
545807918ee	14	89	85	4	2	0	0	834
a66d2400a09	19	74	74	0	1	1	0	15
0e043528a1b	19	4	2	2	1	0	0	24
50b4c905a44	15	25	24	1	1	0	0	477
5abdef790c5	15	15344	5267	10077	355	20	49	22
f73ee94d4f5	0	4	2	2	1	0	0	29
1f9f8634941	21	8	4	4	1	0	0	120
df23ce138fb	18	18	6	12	2	0	0	44
7c9b607048f	18	108	101	7	4	1	0	668
e3157972e1f	15	73	34	39	1	0	0	46
da93d6adfb0	15	165	142	23	3	1	0	34
ce3d18412c9	5	87	63	24	2	1	0	209
255650f4d97	22	90	67	23	2	1	0	118
7304a620ecc	21	63	54	9	1	0	0	33
e6c81bd6798	1	171	157	14	3	1	0	147
1eedbdc361b	4	116	95	21	2	0	0	48
65f6f06a61c	3	123	117	6	2	1	0	38
c0e70354dbf	0	25	16	9	1	0	0	470
967b5dbb453	2	97	50	47	6	0	0	45
12cd13312b1	17	9	9	0	1	0	0	239
6942a95ae18	21	2	1	1	1	0	0	45
366baedfd8b	20	265	218	47	0	0	0	43
f4b1e00071c	19	170	85	85	2	1	1	58
32fdae2ca3b	19	5	3	2	2	0	0	134
bea9dfa14c5	21	8282	8086	196	144	37	0	22
22c68fdc1da	21	828	439	389	38	0	1	40
993bb93e0a5	23	96	73	23	6	1	0	661
4bf52118209	20	8	4	4	1	0	0	41
ff0de45929a	20	2582	1329	1253	187	3	8	23
0f8de5e1f96	1	634	433	201	11	2	0	705
bd5ab9c601f	22	23	19	4	1	0	0	125
04e0324f6a8	0	2	1	1	1	0	0	41
db5776cf8b5	23	1512	1119	393	2	0	0	383
e48536f4cda	3	7	4	3	1	0	0	28
33d746c656d	22	23	19	4	1	0	0	125
5e86519199b	20	1035	127	908	111	0	5	22
9da67fa5198	15	113889	33691	80198	1823	321	1426	22
ff8a4058bfa	15	61355	30454	30901	663	304	305	22
b3b8e74dbf6	22	32	32	0	2	2	0	37
8bac8857f5c	20	163	139	24	14	1	0	24
f5602bda181	20	38404	3280	35124	1243	17	997	22
99a7e78e778	16	69	69	0	2	1	0	57
831de7cbb91	23	30	13	17	3	0	0	125
49519f12178	1	214	128	86	9	0	0	39
40e92650bb9	21	165	136	29	5	1	0	36
9fc9b874728	22	157	149	8	3	1	0	328
6176e49181f	21	12	9	3	1	0	0	12
2a8c5ddc468	0	101	101	0	1	1	0	22
7c17ca203fe	0	6	3	3	1	0	0	37
bd54fd3553f	0	95	95	0	2	1	0	24
478c7d2993d	0	23	23	0	3	0	0	25
b3551f038f5	0	35	35	0	1	1	0	25
38c0c47bbe2	18	55	53	2	1	0	0	1373
4bc024ddecf	17	778	614	164	27	3	0	23
ccad4c7fbc1	16	4	2	2	1	0	0	39
c86b3815b53	18	478	295	183	18	0	0	20
1111880df4d	15	496	197	299	20	0	0	26
67cb80158ce	18	67	67	0	1	1	0	22
637acb2b348	18	4	2	2	1	0	0	23
a088cf4f930	16	20	18	2	1	0	0	356
9195455637b	16	2262	1962	300	144	35	0	23
3c7945bda10	22	82	81	1	2	1	0	204
0a4260c8c0d	1	4	2	2	1	0	0	37
5613803f8db	17	0	0	0	1	1	0	31
fc71a63bafd	17	7	0	7	2	0	0	39
4bca631c1a5	20	7	7	0	0	0	0	29
87654360250	20	59	59	0	1	1	0	22
1a39380ab4c	20	4	2	2	1	0	0	22
0b9bdb2bc7e	18	11	9	2	1	0	0	121
