.js	4879
.cc	4601
.h	2862
.py	894
.c	322
.html	270
.txt	226
.vcproj	142
.markdown	116
.status	78
.gyp	43
.1	36
.rb	31
.out	28
.gitignore	25
.in	24
.pbxproj	23
.vsprops	23
.css	22
.xsl	16
.pem	15
.md	13
.xml	13
.reg2	13
.rl	12
.reg	11
.pod	11
.node	11
.m4	10
.3	8
.sh	7
.ac	6
.orig	6
.mk	5
.patch	5
.png	5
.cmd	5
.sln	4
.dot	4
.bat	4
.ev	3
.gitmodules	3
.scm	3
.event	3
.embed	3
.awk	3
.ini	2
.sub	2
.guess	2
.LGPL	2
.am	2
.msvc	2
.separate-ic	2
.test	2
.lib	2
.default	2
.diff	2
.cvsignore	2
.ignore-unknown	2
.log	2
.cares	1
.func-info	1
.gitkeep	1
.world	1
.gc-state	1
