.js	2373
.cc	1914
.h	1252
.html	770
.py	361
.c	340
.gyp	178
.md	174
.txt	147
.1	127
.3	89
.json	76
.markdown	66
.vcproj	63
.status	39
.sh	38
.png	24
.tar	22
.gitignore	22
.gypi	21
.pem	15
.in	13
.hex	12
.npmignore	12
.css	8
.stdout	8
.yml	8
.bat	8
.xml	7
.gitmodules	6
.pbxproj	5
.wxs	5
.jpg	5
.cmd	5
.plist	5
.ini	4
.txt"	4
.mk	4
.in1	4
.in0	4
.m4	4
.vsprops	4
.pod	3
.scm	3
.wixproj	3
.golden	3
.rb	2
.strings	2
.gnu	2
.m	2
.gencc	2
.cpp	2
.rl	2
.test	2
.bmp	2
.ico	2
.printvars	2
.xsl	2
.mailmap	2
.ttf	2
.asm	1
.cares	1
.pyt	1
.ext	1
.mm	1
.sub	1
.saves	1
.guess	1
.d	1
.LGPL	1
.func-info	1
.hpp	1
.xib	1
.ac	1
.S	1
.ev	1
.msvc	1
.pch	1
.lua	1
.lib	1
.cvsignore	1
.event	1
.embed	1
.node	1
.log	1
.awk	1
