.js	4481
.cc	4028
.h	2593
.html	860
.py	482
.c	436
.markdown	268
.gyp	197
.md	178
.txt	172
.1	128
.3	89
.vcproj	89
.json	76
.status	59
.sh	41
.gitignore	37
.cmake	33
.in	26
.png	26
.tar	22
.gypi	21
.out	18
.pbxproj	16
.pem	15
.css	13
.reg2	13
.hex	12
.npmignore	12
.reg	11
.node	11
.ac	10
.bat	9
.yml	8
.stdout	8
.xml	7
.vsprops	7
.gitmodules	6
.orig	6
.cmd	5
.wxs	5
.jpg	5
.m4	5
.plist	5
.txt"	4
.rb	4
.ini	4
.mk	4
.pod	4
.in1	4
.in0	4
.awk	4
.sub	3
.guess	3
.patch	3
.scm	3
.wixproj	3
.golden	3
.dot	2
.msvc	2
.rl	2
.bmp	2
.diff	2
.printvars	2
.xsl	2
.ttf	2
.strings	2
.gnu	2
.m	2
.gencc	2
.cpp	2
.test	2
.ico	2
.mailmap	2
.asm	1
.pyt	1
.func-info	1
.hpp	1
.xib	1
.am	1
.pch	1
.cfg	1
.lib	1
.world	1
.cvsignore	1
.embed	1
.key	1
.cares	1
.ext	1
.mm	1
.saves	1
.d	1
.LGPL	1
.S	1
.R	1
.ev	1
.lua	1
.gitkeep	1
.egg-info/PKG-INFO	1
.event	1
.log	1
.crt	1
