.js	7446
.cc	6565
.h	4610
.c	1263
.py	1001
.html	928
.markdown	505
.gyp	285
.txt	197
.md	191
.vcproj	191
.3	175
.1	133
.status	124
.pem	101
.json	79
.gitignore	69
.cmake	68
.sh	56
.m4	50
.in	49
.vcxproj	42
.mk	40
.png	40
.gypi	36
.out	33
.vsprops	27
.ac	24
.pbxproj	24
.css	23
.tar	22
.bat	18
.sln	16
.win32	15
.pod	15
.node	15
.am	13
.reg2	13
.cnf	13
.hex	12
.srl	12
.npmignore	12
.cmd	11
.reg	11
.d	10
.patch	9
.dsp	9
.awk	9
.sub	8
.guess	8
.yml	8
.msvc	8
.stdout	8
.lua	8
.pyt	7
.xml	7
.gitmodules	6
.a	6
.jpg	6
.orig	6
.cares	5
.dsw	5
.wxs	5
.plist	5
.txt"	4
.rb	4
.ini	4
.eps	4
.in1	4
.in0	4
.ico	4
.LIB	4
.log	4
.rc	3
.scm	3
.wixproj	3
.expectation	3
.Watcom	3
.golden	3
.dot	2
.netware	2
.rl	2
.bmp	2
.chromium	2
.diff	2
.printvars	2
.embed	2
.xsl	2
.m32	2
.ttf	2
.inc	2
.strings	2
.gnu	2
.m	2
.R	2
.ev	2
.cpp	2
.gencc	2
.test	2
.bin	2
.dj	2
.event	2
.pdf	2
.mailmap	2
.asm	1
.CV	1
.func-info	1
.hpp	1
.xib	1
.pch	1
.cfg	1
.NONPORTABLE	1
.lib	1
.world	1
.cvsignore	1
.WinCE	1
.key	1
.settings	1
.ext	1
.mm	1
.saves	1
.gitattributes	1
.LGPL	1
.Borland	1
.S	1
.strongtalk	1
.tests	1
.gitkeep	1
.egg-info/PKG-INFO	1
.valgrind	1
.crt	1
.v8	1
