.js	2175
.cc	1789
.h	1104
.html	758
.py	317
.c	273
.gyp	176
.md	173
.txt	147
.1	125
.3	88
.json	76
.vcproj	57
.markdown	47
.sh	38
.status	38
.png	24
.tar	22
.gitignore	22
.gypi	21
.pem	13
.in	12
.hex	12
.npmignore	12
.stdout	8
.yml	8
.bat	8
.xml	7
.css	6
.gitmodules	6
.wxs	5
.jpg	5
.cmd	5
.plist	5
.ini	4
.txt"	4
.pbxproj	4
.mk	4
.in1	4
.in0	4
.m4	4
.pod	3
.scm	3
.vsprops	3
.wixproj	3
.golden	3
.rb	2
.strings	2
.gnu	2
.m	2
.rl	2
.cpp	2
.gencc	2
.bmp	2
.test	2
.ico	2
.printvars	2
.mailmap	2
.ttf	2
.asm	1
.pyt	1
.ext	1
.mm	1
.sub	1
.saves	1
.guess	1
.d	1
.hpp	1
.func-info	1
.xib	1
.ac	1
.S	1
.ev	1
.pch	1
.lua	1
.event	1
.embed	1
.xsl	1
.log	1
