.js	1196
.cc	1028
.html	738
.h	656
.py	266
.c	245
.md	171
.gyp	157
.1	125
.txt	91
.3	88
.json	76
.sh	38
.status	28
.markdown	26
.png	24
.tar	22
.gypi	20
.gitignore	20
.vcproj	20
.in	12
.hex	12
.npmignore	12
.stdout	8
.yml	8
.xml	7
.pem	7
.css	6
.gitmodules	6
.wxs	5
.jpg	5
.bat	5
.plist	5
.txt"	4
.mk	4
.in1	4
.in0	4
.pod	3
.m4	3
.cmd	3
.vsprops	3
.wixproj	3
.golden	3
.ini	2
.strings	2
.gnu	2
.m	2
.gencc	2
.cpp	2
.rl	2
.bmp	2
.ico	2
.printvars	2
.mailmap	2
.ttf	2
.asm	1
.pyt	1
.pbxproj	1
.ext	1
.mm	1
.sub	1
.saves	1
.guess	1
.d	1
.func-info	1
.hpp	1
.xib	1
.ac	1
.S	1
.ev	1
.pch	1
.lua	1
.event	1
.embed	1
.log	1
