.cc	1844
.js	1699
.h	1273
.py	424
.c	327
.html	132
.txt	75
.markdown	70
.status	61
.vcproj	46
.gyp	45
.1	20
.css	15
.in	15
.cmake	14
.gypi	13
.vsprops	12
.xsl	12
.pbxproj	8
.mk	6
.gitignore	6
.rb	5
.md	5
.rl	5
.bat	5
.3	4
.patch	4
.pod	4
.sh	4
.sln	3
.pyt	3
.ac	3
.lua	3
.pem	3
.m4	3
.dot	2
.out	2
.separate-ic	2
.default	2
.ignore-unknown	2
.mailmap	2
.sub	1
.win32	1
.guess	1
.LGPL	1
.ev	1
.msvc	1
.wxs	1
.gitmodules	1
.gz	1
.lib	1
.cmd	1
.cvsignore	1
.event	1
.embed	1
.wixproj	1
.log	1
.rtf	1
.gc-state	1
