.cc	2108
.js	1960
.h	1427
.py	499
.c	374
.html	159
.txt	99
.markdown	82
.status	67
.gyp	50
.vcproj	49
.1	34
.gypi	16
.in	16
.css	15
.cmake	14
.xsl	14
.xml	13
.vsprops	12
.gitignore	9
.pbxproj	8
.mk	6
.rb	5
.md	5
.rl	5
.bat	5
.sh	5
.pyt	4
.3	4
.patch	4
.pod	4
.lua	4
.sln	3
.ac	3
.pem	3
.m4	3
.dot	2
.out	2
.separate-ic	2
.default	2
.ignore-unknown	2
.mailmap	2
.sub	1
.win32	1
.guess	1
.LGPL	1
.ev	1
.msvc	1
.wxs	1
.gitmodules	1
.gz	1
.lib	1
.cmd	1
.event	1
.cvsignore	1
.embed	1
.wixproj	1
.log	1
.rtf	1
.gc-state	1
